gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
TEXVGCIE_CDS_0080	60121	59972	-	GCA_002216685.1_2_711848-810357	-3.9013831399235945	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0080	TEXVGCIE_CDS_0080
TEXVGCIE_CDS_0081	61806	60094	-	GCA_002216685.1_2_711848-810357	-4596148.431109559	16641	44.0	0.499	1.703e-07	p36441 VI_11179	PHANOTATE	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	TEXVGCIE_CDS_0081
TEXVGCIE_CDS_0082	62120	62010	-	GCA_002216685.1_2_711848-810357	-1.6543228613877987	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	TEXVGCIE_CDS_0082
TEXVGCIE_CDS_0083	62281	62183	-	GCA_002216685.1_2_711848-810357	-2.151939846115052	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	TEXVGCIE_CDS_0083
TEXVGCIE_CDS_0084	62551	62420	-	GCA_002216685.1_2_711848-810357	-2.487819590593938	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	TEXVGCIE_CDS_0084
TEXVGCIE_CDS_0085	62801	63157	+	GCA_002216685.1_2_711848-810357	-153.70389856835956	33249	239.0	0.963	2.922e-76	p185260 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	TEXVGCIE_CDS_0085
TEXVGCIE_CDS_0086	63390	63184	-	GCA_002216685.1_2_711848-810357	-9.16911757080046	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	TEXVGCIE_CDS_0086
TEXVGCIE_CDS_0087	63574	63455	-	GCA_002216685.1_2_711848-810357	-1.6735323953221313	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	TEXVGCIE_CDS_0087
TEXVGCIE_CDS_0088	63751	63635	-	GCA_002216685.1_2_711848-810357	-1.5854178101352874	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	TEXVGCIE_CDS_0088
TEXVGCIE_CDS_0089	63944	63720	-	GCA_002216685.1_2_711848-810357	-127.24504725466214	35967	140.0	0.974	8.314e-43	p185337 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	TEXVGCIE_CDS_0089
TEXVGCIE_CDS_0090	63938	64060	+	GCA_002216685.1_2_711848-810357	-2.2499356140721463	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	TEXVGCIE_CDS_0090
TEXVGCIE_CDS_0091	64146	64295	+	GCA_002216685.1_2_711848-810357	-0.1423198111648347	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	TEXVGCIE_CDS_0091
TEXVGCIE_CDS_0092	64515	64408	-	GCA_002216685.1_2_711848-810357	-1.9754103402093124	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	TEXVGCIE_CDS_0092
TEXVGCIE_CDS_0093	64672	64556	-	GCA_002216685.1_2_711848-810357	-1.1678691196467814	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	TEXVGCIE_CDS_0093
TEXVGCIE_CDS_0094	64681	64848	+	GCA_002216685.1_2_711848-810357	-2.449257947187944	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	TEXVGCIE_CDS_0094
TEXVGCIE_CDS_0095	64913	65125	+	GCA_002216685.1_2_711848-810357	-18.495179046176904	729	115.0	0.788	3.454e-34	p93651 VI_03852	PHANOTATE	CDS	#838383	cold shock protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	TEXVGCIE_CDS_0095
TEXVGCIE_CDS_0096	65132	65242	+	GCA_002216685.1_2_711848-810357	-3.481274317570722	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	TEXVGCIE_CDS_0096
TEXVGCIE_CDS_0097	65434	67650	+	GCA_002216685.1_2_711848-810357	-1.887163556870932e+17	13933	1293.0	0.849	0.0	p185335 VI_11786	PHANOTATE	CDS	#ffdf59	nuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	TEXVGCIE_CDS_0097
TEXVGCIE_CDS_0098	68724	67774	-	GCA_002216685.1_2_711848-810357	-47033.3849029045	5304	85.0	0.266	4.328e-20	p277464 VI_01546	PHANOTATE	CDS	#838383	peptidase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	TEXVGCIE_CDS_0098
TEXVGCIE_CDS_0099	68698	68799	+	GCA_002216685.1_2_711848-810357	-5.231953590736207	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	TEXVGCIE_CDS_0099
TEXVGCIE_CDS_0100	68813	68932	+	GCA_002216685.1_2_711848-810357	-1.3052053793278582	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	TEXVGCIE_CDS_0100
TEXVGCIE_CDS_0101	68963	69058	+	GCA_002216685.1_2_711848-810357	-0.2249442920076998	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	TEXVGCIE_CDS_0101
TEXVGCIE_CDS_0102	69074	69211	+	GCA_002216685.1_2_711848-810357	-3.6693656645991504	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0102	TEXVGCIE_CDS_0102
TEXVGCIE_CDS_0103	69653	69201	-	GCA_002216685.1_2_711848-810357	-395.5198762065264	8181	91.0	0.644	1.6450000000000002e-25	p245454 VI_02414	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0103	TEXVGCIE_CDS_0103
TEXVGCIE_CDS_0104	69678	70322	+	GCA_002216685.1_2_711848-810357	-291.8363828431651	15845	246.0	0.592	9.034e-77	p321767 VI_07097	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0104	TEXVGCIE_CDS_0104
TEXVGCIE_CDS_0105	70447	70743	+	GCA_002216685.1_2_711848-810357	-24.73887727424736	23373	50.0	0.388	5.078e-10	p350297 VI_08711	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0105	TEXVGCIE_CDS_0105
TEXVGCIE_CDS_0106	71288	70740	-	GCA_002216685.1_2_711848-810357	-590.9561901700644	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0106	TEXVGCIE_CDS_0106
TEXVGCIE_CDS_0107	71781	71404	-	GCA_002216685.1_2_711848-810357	-0.8400610776630808	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0107	TEXVGCIE_CDS_0107
TEXVGCIE_CDS_0108	71817	71909	+	GCA_002216685.1_2_711848-810357	-1.3533133347659796	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0108	TEXVGCIE_CDS_0108
TEXVGCIE_CDS_0109	71946	72989	+	GCA_002216685.1_2_711848-810357	-316872.5820164821	9582	488.0	0.704	4.0379999999999996e-158	p95148 VI_11487	PHANOTATE	CDS	#838383	dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0109	TEXVGCIE_CDS_0109
TEXVGCIE_CDS_0110	74459	73065	-	GCA_002216685.1_2_711848-810357	-23958936.261119194	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0110	TEXVGCIE_CDS_0110
TEXVGCIE_CDS_0111	74679	74545	-	GCA_002216685.1_2_711848-810357	-0.1651281338264619	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0111	TEXVGCIE_CDS_0111
TEXVGCIE_CDS_0112	75979	74651	-	GCA_002216685.1_2_711848-810357	-1897892.145790908	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0112	TEXVGCIE_CDS_0112
TEXVGCIE_CDS_0113	76185	76090	-	GCA_002216685.1_2_711848-810357	-1.7534763747950708	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0113	TEXVGCIE_CDS_0113
TEXVGCIE_CDS_0114	77060	76230	-	GCA_002216685.1_2_711848-810357	-118712.63818523944	11189	132.0	0.322	5.991e-37	MF351863_p215	PHANOTATE	CDS	#838383	NAD synthetase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0114	TEXVGCIE_CDS_0114
TEXVGCIE_CDS_0115	77050	77166	+	GCA_002216685.1_2_711848-810357	-0.105391862577746	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0115	TEXVGCIE_CDS_0115
TEXVGCIE_CDS_0116	77163	77690	+	GCA_002216685.1_2_711848-810357	-2074.4329669082667	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0116	TEXVGCIE_CDS_0116
TEXVGCIE_CDS_0117	77845	79386	+	GCA_002216685.1_2_711848-810357	-397336984538.6705	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0117	TEXVGCIE_CDS_0117
TEXVGCIE_CDS_0118	81363	79417	-	GCA_002216685.1_2_711848-810357	-6355187791609.47	10912	49.0	0.34	1.955e-08	p25624 VI_05410	PHANOTATE	CDS	#838383	kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0118	TEXVGCIE_CDS_0118
TEXVGCIE_CDS_0119	81329	81472	+	GCA_002216685.1_2_711848-810357	-0.0685049611470772	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0119	TEXVGCIE_CDS_0119
TEXVGCIE_CDS_0120	81500	82474	+	GCA_002216685.1_2_711848-810357	-21016206.77052165	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0120	TEXVGCIE_CDS_0120
TEXVGCIE_CDS_0121	82562	82461	-	GCA_002216685.1_2_711848-810357	-0.1081758941892567	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0121	TEXVGCIE_CDS_0121
TEXVGCIE_CDS_0122	84132	82552	-	GCA_002216685.1_2_711848-810357	-2396904.856020357	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0122	TEXVGCIE_CDS_0122
TEXVGCIE_CDS_0123	84300	84163	-	GCA_002216685.1_2_711848-810357	-0.2157706228221147	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0123	TEXVGCIE_CDS_0123
TEXVGCIE_CDS_0124	84536	84447	-	GCA_002216685.1_2_711848-810357	-4.755746021725856	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0124	TEXVGCIE_CDS_0124
TEXVGCIE_CDS_0125	85780	84536	-	GCA_002216685.1_2_711848-810357	-28640.828174898583	2034	83.0	0.37	2.671e-19	p319745 VI_03960	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0125	TEXVGCIE_CDS_0125
TEXVGCIE_CDS_0126	85994	86260	+	GCA_002216685.1_2_711848-810357	-37.86192030109783	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0126	TEXVGCIE_CDS_0126
TEXVGCIE_CDS_0127	87619	86363	-	GCA_002216685.1_2_711848-810357	-735197.6762873785	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG007033(gb|WP_000746867) (tlh) thermolabile hemolysin TLH [TLH (VF0610) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961]	810.0	0.924	3.3490000000000004e-268	Vibrio cholerae O1 biovar El Tor str. N16961	tlh	thermolabile hemolysin TLH	None	None	None	None	None	None	None	None	None	None	None	None	0127	TEXVGCIE_CDS_0127
TEXVGCIE_CDS_0128	87623	87730	+	GCA_002216685.1_2_711848-810357	-0.2455847953632607	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0128	TEXVGCIE_CDS_0128
TEXVGCIE_CDS_0129	87769	87945	+	GCA_002216685.1_2_711848-810357	-4.913304023925967	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0129	TEXVGCIE_CDS_0129
TEXVGCIE_CDS_0130	87960	88130	+	GCA_002216685.1_2_711848-810357	-0.6693791831813922	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0130	TEXVGCIE_CDS_0130
TEXVGCIE_CDS_0131	88127	88228	+	GCA_002216685.1_2_711848-810357	-2.177843996415767	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0131	TEXVGCIE_CDS_0131
TEXVGCIE_CDS_0132	88341	90566	+	GCA_002216685.1_2_711848-810357	-1035934112736.074	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG007038(gb|WP_001125271) (hlyA) Vibrio cholerae cytolysin VCC [VCC (VF0516) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961]	1406.0	0.908	0.0	Vibrio cholerae O1 biovar El Tor str. N16961	hlyA	Vibrio cholerae cytolysin VCC	None	None	None	None	None	None	None	None	None	None	None	None	0132	TEXVGCIE_CDS_0132
TEXVGCIE_CDS_0133	90611	90706	+	GCA_002216685.1_2_711848-810357	-6.321233823864366	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0133	TEXVGCIE_CDS_0133
TEXVGCIE_CDS_0134	90703	90792	+	GCA_002216685.1_2_711848-810357	-0.0706042826811773	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0134	TEXVGCIE_CDS_0134
TEXVGCIE_CDS_0135	90850	92496	+	GCA_002216685.1_2_711848-810357	-31313449888.819077	8572	145.0	0.322	1.497e-38	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0135	TEXVGCIE_CDS_0135
TEXVGCIE_CDS_0136	92627	92517	-	GCA_002216685.1_2_711848-810357	-0.1984358059132723	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0136	TEXVGCIE_CDS_0136
TEXVGCIE_CDS_0137	95398	92642	-	GCA_002216685.1_2_711848-810357	-1266357138617270.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0137	TEXVGCIE_CDS_0137
TEXVGCIE_CDS_0138	95788	95483	-	GCA_002216685.1_2_711848-810357	-2.95526420817096	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0138	TEXVGCIE_CDS_0138
TEXVGCIE_CDS_0139	96148	96059	-	GCA_002216685.1_2_711848-810357	-0.1823559599958859	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0139	TEXVGCIE_CDS_0139
TEXVGCIE_CDS_0140	96118	96228	+	GCA_002216685.1_2_711848-810357	-0.1495913930605777	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0140	TEXVGCIE_CDS_0140
TEXVGCIE_CDS_0141	96373	96477	+	GCA_002216685.1_2_711848-810357	-0.1399320208380049	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0141	TEXVGCIE_CDS_0141
TEXVGCIE_CDS_0142	96435	97193	+	GCA_002216685.1_2_711848-810357	-16679.323140858185	13070	48.0	0.296	1.552e-08	p29033 VI_10610	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0142	TEXVGCIE_CDS_0142
TEXVGCIE_CDS_0143	97265	97408	+	GCA_002216685.1_2_711848-810357	-1.9324998109125229	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0143	TEXVGCIE_CDS_0143
TEXVGCIE_CDS_0144	97426	97518	+	GCA_002216685.1_2_711848-810357	-0.0702994195119251	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0144	TEXVGCIE_CDS_0144
TEXVGCIE_CDS_0145	97539	98510	+	GCA_002216685.1_2_711848-810357	-843532.1769590352	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG007240(gb|WP_000842240) (vctP) iron chelate ABC transporter substrate-binding protein VctP [VctPDGC system (VF0638) - Nutritional/Metabolic factor (VFC0272)] [Vibrio cholerae O1 biovar El Tor str. N16961]	605.0	0.948	1.655e-199	Vibrio cholerae O1 biovar El Tor str. N16961	vctP	iron chelate ABC transporter substrate-binding protein VctP	None	None	None	None	None	None	None	None	None	None	None	None	0145	TEXVGCIE_CDS_0145
