gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
EMXJOWTM_CDS_0080	62055	60664	-	GCA_024748415.1_32_229720-309677	-746696393.2815555	9285	42.0	0.387	3.407e-08	NC_018853_p46	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0080	EMXJOWTM_CDS_0080
EMXJOWTM_CDS_0081	62125	62358	+	GCA_024748415.1_32_229720-309677	-78.78418868565478	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	EMXJOWTM_CDS_0081
EMXJOWTM_CDS_0082	62383	62496	+	GCA_024748415.1_32_229720-309677	-0.2612395766537338	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	EMXJOWTM_CDS_0082
EMXJOWTM_CDS_0083	62625	64625	+	GCA_024748415.1_32_229720-309677	-45462532596.44213	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	EMXJOWTM_CDS_0083
EMXJOWTM_CDS_0084	64792	64935	+	GCA_024748415.1_32_229720-309677	-1.16214236716003	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	EMXJOWTM_CDS_0084
EMXJOWTM_CDS_0085	65334	64996	-	GCA_024748415.1_32_229720-309677	-59.38084691748355	17823	138.0	0.655	6.317999999999999e-41	p25472 VI_11461	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	EMXJOWTM_CDS_0085
EMXJOWTM_CDS_0086	65411	65524	+	GCA_024748415.1_32_229720-309677	-0.0793126911903959	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	EMXJOWTM_CDS_0086
EMXJOWTM_CDS_0087	66215	65706	-	GCA_024748415.1_32_229720-309677	-3032.973257818352	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	EMXJOWTM_CDS_0087
EMXJOWTM_CDS_0088	66312	66443	+	GCA_024748415.1_32_229720-309677	-1.731412040085336	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	EMXJOWTM_CDS_0088
EMXJOWTM_CDS_0089	66489	68444	+	GCA_024748415.1_32_229720-309677	-19035555605.37554	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	EMXJOWTM_CDS_0089
EMXJOWTM_CDS_0090	68555	68770	+	GCA_024748415.1_32_229720-309677	-83.47248485287514	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	EMXJOWTM_CDS_0090
EMXJOWTM_CDS_0091	69147	68788	-	GCA_024748415.1_32_229720-309677	-175.83151304869946	25862	54.0	0.567	1.204e-11	KY514263_p52	PHANOTATE	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	EMXJOWTM_CDS_0091
EMXJOWTM_CDS_0092	69736	69254	-	GCA_024748415.1_32_229720-309677	-1678.192454408008	17304	40.0	0.274	2.064e-06	p29034 VI_10610	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	EMXJOWTM_CDS_0092
EMXJOWTM_CDS_0093	69760	69864	+	GCA_024748415.1_32_229720-309677	-0.1609839239116488	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	EMXJOWTM_CDS_0093
EMXJOWTM_CDS_0094	69868	69966	+	GCA_024748415.1_32_229720-309677	-1.4763153383117549	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	EMXJOWTM_CDS_0094
EMXJOWTM_CDS_0095	70027	72174	+	GCA_024748415.1_32_229720-309677	-1633803521078338.0	9661	63.0	0.259	1.837e-13	p268758 VI_06446	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	EMXJOWTM_CDS_0095
EMXJOWTM_CDS_0096	72938	72222	-	GCA_024748415.1_32_229720-309677	-415936.2542348771	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	EMXJOWTM_CDS_0096
EMXJOWTM_CDS_0097	73050	72922	-	GCA_024748415.1_32_229720-309677	-2.4045946264266376	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	EMXJOWTM_CDS_0097
EMXJOWTM_CDS_0098	74700	73057	-	GCA_024748415.1_32_229720-309677	-301450919.78842753	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	EMXJOWTM_CDS_0098
EMXJOWTM_CDS_0099	76619	74703	-	GCA_024748415.1_32_229720-309677	-479105955764.8471	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	EMXJOWTM_CDS_0099
EMXJOWTM_CDS_0100	77550	76612	-	GCA_024748415.1_32_229720-309677	-785879.2635059938	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	EMXJOWTM_CDS_0100
EMXJOWTM_CDS_0101	78058	77588	-	GCA_024748415.1_32_229720-309677	-219.9179270224959	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	EMXJOWTM_CDS_0101
EMXJOWTM_CDS_0102	78981	78055	-	GCA_024748415.1_32_229720-309677	-832145.1034468344	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0102	EMXJOWTM_CDS_0102
EMXJOWTM_CDS_0103	79958	79002	-	GCA_024748415.1_32_229720-309677	-891817.0688963676	16448	69.0	0.281	1.398e-15	KU886274_p16	PHANOTATE	CDS	#838383	ATPase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0103	EMXJOWTM_CDS_0103
