gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
TOGQRVWD_CDS_0080	58718	59434	+	GCA_000176715.1_9_60706-133991	-2336.8416134270506	26660	138.0	0.443	4.5279999999999995e-39	p25822 VI_05494	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0080	TOGQRVWD_CDS_0080
TOGQRVWD_CDS_0081	59448	60896	+	GCA_000176715.1_9_60706-133991	-88972142.72775784	1319	214.0	0.391	1.167e-63	KX349291_p193	PHANOTATE	CDS	#838383	dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	TOGQRVWD_CDS_0081
TOGQRVWD_CDS_0082	61049	61189	+	GCA_000176715.1_9_60706-133991	-16.249047323712077	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	TOGQRVWD_CDS_0082
TOGQRVWD_CDS_0083	61902	61273	-	GCA_000176715.1_9_60706-133991	-2902.821103563459	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	TOGQRVWD_CDS_0083
TOGQRVWD_CDS_0084	62824	61985	-	GCA_000176715.1_9_60706-133991	-22206632.597854804	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	TOGQRVWD_CDS_0084
TOGQRVWD_CDS_0085	63006	62857	-	GCA_000176715.1_9_60706-133991	-4.915017020897915	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	TOGQRVWD_CDS_0085
TOGQRVWD_CDS_0086	64108	62975	-	GCA_000176715.1_9_60706-133991	-7097948.325911725	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	TOGQRVWD_CDS_0086
TOGQRVWD_CDS_0087	65481	64129	-	GCA_000176715.1_9_60706-133991	-161983.1928485524	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	TOGQRVWD_CDS_0087
TOGQRVWD_CDS_0088	65655	65500	-	GCA_000176715.1_9_60706-133991	-0.0616880714947075	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	TOGQRVWD_CDS_0088
TOGQRVWD_CDS_0089	66834	65695	-	GCA_000176715.1_9_60706-133991	-531819657.997268	37036	44.0	0.435	4.241e-07	p177929 VI_00920	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	TOGQRVWD_CDS_0089
TOGQRVWD_CDS_0090	66967	66878	-	GCA_000176715.1_9_60706-133991	-2.830084677517368	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	TOGQRVWD_CDS_0090
TOGQRVWD_CDS_0091	67959	66973	-	GCA_000176715.1_9_60706-133991	-882600.025566074	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	TOGQRVWD_CDS_0091
TOGQRVWD_CDS_0092	68120	67977	-	GCA_000176715.1_9_60706-133991	-0.49500203016599	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	TOGQRVWD_CDS_0092
TOGQRVWD_CDS_0093	68296	68183	-	GCA_000176715.1_9_60706-133991	-0.0923121455817195	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	TOGQRVWD_CDS_0093
TOGQRVWD_CDS_0094	70013	68277	-	GCA_000176715.1_9_60706-133991	-11151939329583.336	8572	144.0	0.385	3.625e-38	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	TOGQRVWD_CDS_0094
TOGQRVWD_CDS_0095	70259	70149	-	GCA_000176715.1_9_60706-133991	-0.1895155591433725	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	TOGQRVWD_CDS_0095
TOGQRVWD_CDS_0096	70366	70277	-	GCA_000176715.1_9_60706-133991	-1.523169854405379	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	TOGQRVWD_CDS_0096
TOGQRVWD_CDS_0097	70905	70363	-	GCA_000176715.1_9_60706-133991	-22165.69872137612	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	TOGQRVWD_CDS_0097
TOGQRVWD_CDS_0098	71050	70892	-	GCA_000176715.1_9_60706-133991	-0.1123208511962971	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	TOGQRVWD_CDS_0098
TOGQRVWD_CDS_0099	71150	71043	-	GCA_000176715.1_9_60706-133991	-0.0863776999175362	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	TOGQRVWD_CDS_0099
TOGQRVWD_CDS_0100	71710	71249	-	GCA_000176715.1_9_60706-133991	-4799.668154702396	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	TOGQRVWD_CDS_0100
TOGQRVWD_CDS_0101	71873	71736	-	GCA_000176715.1_9_60706-133991	-12.988786156120415	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	TOGQRVWD_CDS_0101
TOGQRVWD_CDS_0102	72101	71943	-	GCA_000176715.1_9_60706-133991	-4.581821630940272	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0102	TOGQRVWD_CDS_0102
TOGQRVWD_CDS_0103	72106	72195	+	GCA_000176715.1_9_60706-133991	-0.1700048303457265	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0103	TOGQRVWD_CDS_0103
TOGQRVWD_CDS_0104	72227	72529	+	GCA_000176715.1_9_60706-133991	-223.5984527666116	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0104	TOGQRVWD_CDS_0104
TOGQRVWD_CDS_0105	72533	72676	+	GCA_000176715.1_9_60706-133991	-0.0665266073638091	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0105	TOGQRVWD_CDS_0105
TOGQRVWD_CDS_0106	72687	73286	+	GCA_000176715.1_9_60706-133991	-314.2483012857029	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0106	TOGQRVWD_CDS_0106
