GCA_001691235.1_01538	535	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001691275.1_02763	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001691285.1_01320	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001693615.1_03939	404	hypothetical protein	RbmB	RbmB
GCA_001693615.1_03988	350	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001695575.1_00524	321	16S rRNA endonuclease CdiA	non-RbmB	Nuclease_CdiA
GCA_001695935.1_02474	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001696005.1_01383	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001696055.1_00059	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001696065.1_02466	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001696145.1_00054	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001696215.1_00957	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001700835.1_03276	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001718025.1_00077	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001718025.1_00893	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001718095.1_03009	408	hypothetical protein	RbmB	RbmB
GCA_001718105.1_02139	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001718105.1_03185	408	hypothetical protein	RbmB	RbmB
GCA_001726165.1_02101	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001726275.1_00793	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001726565.1_01533	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001726685.1_01526	907	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001726695.1_00982	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001726735.1_03273	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001726775.1_04008	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001726855.1_00914	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727105.1_02402	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727125.1_01867	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727155.1_03589	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727365.1_01973	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727545.1_03432	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727845.1_02268	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727915.1_01154	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727925.1_01494	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727965.1_03855	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001727995.1_00773	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001728045.1_00752	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001728095.1_01141	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001728095.1_02069	683	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001728215.1_03207	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001728325.1_02317	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001728375.1_00198	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001728725.1_00954	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001735565.1_00887	408	hypothetical protein	RbmB	RbmB
GCA_001735565.1_02511	805	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001743085.1_01831	397	hypothetical protein	RbmB	RbmB
GCA_001758605.1_03110	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001767355.1_01217	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001767355.1_02087	393	hypothetical protein	RbmB	RbmB
GCA_001767355.1_03536	507	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001854765.1_03745	777	tRNA nuclease CdiA	non-RbmB	Nuclease_CdiA
GCA_001854765.1_04490	824	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001857155.1_02408	813	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001857155.1_02504	408	hypothetical protein	RbmB	RbmB
GCA_001857305.1_01525	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001857345.1_01987	397	hypothetical protein	RbmB	RbmB
GCA_001857455.1_01454	408	hypothetical protein	RbmB	RbmB
GCA_001857455.1_02717	813	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001857485.1_01776	408	hypothetical protein	RbmB	RbmB
GCA_001857505.1_02280	408	hypothetical protein	RbmB	RbmB
GCA_001858245.1_00612	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001879585.1_03255	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001879585.1_03921	388	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001887415.1_00934	408	hypothetical protein	RbmB	RbmB
GCA_001887615.1_00945	408	hypothetical protein	RbmB	RbmB
GCA_001889185.1_02175	459	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001889185.1_02176	336	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001890485.1_00483	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001890545.1_02666	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001890565.1_00595	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001890585.1_00522	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001890625.1_00980	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001890655.1_03268	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001895365.1_03556	852	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001908435.2_00354	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001908435.2_03978	215	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001909305.1_03236	725	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001913695.1_02807	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001913785.1_02331	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001921805.1_00319	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001939685.1_03787	500	Mannuronan C5-epimerase	non-RbmB	AlgG
GCA_001939725.1_00448	633	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001939755.1_02827	633	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001939755.1_03997	774	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001951115.1_02887	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001952955.1_03213	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001952955.1_04289	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_001952955.1_04291	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_001957165.1_03455	392	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001969325.1_04003	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001974565.1_03730	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001974575.1_04075	426	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001974605.1_02814	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001989695.1_03517	388	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001989895.2_01459	388	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001991055.1_04179	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_001995825.2_03029	940	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002002385.1_03719	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002002405.1_01604	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002014005.1_01847	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002018555.1_02899	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002018645.1_01761	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002021755.1_00523	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002021755.1_04316	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002027615.1_04981	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002072975.1_03159	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002072985.1_04584	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002073055.1_04064	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002073065.1_02392	977	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002073065.1_04221	847	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002073995.1_00438	772	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002073995.1_04202	234	hypothetical protein	RbmB	RbmB
GCA_002074885.1_00675	507	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002076785.1_02483	408	hypothetical protein	RbmB	RbmB
GCA_002078065.1_01337	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002078155.1_04398	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002097735.1_00304	408	hypothetical protein	RbmB	RbmB
GCA_002097735.1_02038	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002100145.1_01375	665	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002100145.1_01381	516	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002105235.1_01673	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002105235.1_03833	299	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002114205.1_02416	784	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002114205.1_02695	408	hypothetical protein	RbmB	RbmB
GCA_002114605.1_03518	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002117205.1_04384	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002142655.1_03403	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002144645.1_03636	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002150155.1_02958	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002150175.1_00386	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002150185.1_02198	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002150315.1_01996	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002150465.1_00946	256	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002150465.1_03008	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002153925.1_03696	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002153945.1_02346	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002153975.1_02406	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002154015.1_01218	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002154055.1_00430	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002156455.1_01741	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002156475.1_00434	822	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002156475.1_04074	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002156525.1_00416	398	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002156525.1_00812	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002156525.1_04564	665	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002196165.1_03483	374	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002196305.1_01206	408	hypothetical protein	RbmB	RbmB
GCA_002196375.1_02412	397	hypothetical protein	RbmB	RbmB
GCA_002196515.1_00689	437	Pectate lyase L	non-RbmB	Pectatelyase
GCA_002196515.1_01133	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002196515.1_01141	349	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002196515.1_01987	548	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002196515.1_02875	505	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002196515.1_03528	872	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002196515.1_03682	752	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002198445.1_00160	263	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002214395.1_00073	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002216685.1_01733	394	hypothetical protein	RbmB	RbmB
GCA_002218025.2_03435	355	Pectinesterase A	non-RbmB	Pectinesterase
GCA_002218025.2_03441	746	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002218025.2_03442	887	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002218045.2_02931	701	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002221015.1_04338	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002221085.1_02886	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002221145.1_00701	702	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002241075.1_02607	410	hypothetical protein	RbmB	RbmB
GCA_002241235.1_02089	388	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002241335.1_01877	318	hypothetical protein	RbmB	RbmB
GCA_002241365.1_00683	227	hypothetical protein	RbmB	RbmB
GCA_002257545.1_00777	396	hypothetical protein	RbmB	RbmB
GCA_002257545.1_02301	817	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002265325.1_01766	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002265345.1_03265	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002283805.1_01990	390	hypothetical protein	RbmB	RbmB
GCA_002283835.1_00529	390	hypothetical protein	RbmB	RbmB
GCA_002283845.1_02764	390	hypothetical protein	RbmB	RbmB
GCA_002283955.1_03166	390	hypothetical protein	RbmB	RbmB
GCA_002284185.1_01624	813	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002284185.1_02718	397	hypothetical protein	RbmB	RbmB
GCA_002284235.1_03388	397	hypothetical protein	RbmB	RbmB
GCA_002284325.1_02545	408	hypothetical protein	RbmB	RbmB
GCA_002284395.1_02925	394	hypothetical protein	RbmB	RbmB
GCA_002284395.1_03257	374	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002284455.1_01206	397	hypothetical protein	RbmB	RbmB
GCA_002284475.1_01743	408	hypothetical protein	RbmB	RbmB
GCA_002286405.1_01133	404	hypothetical protein	RbmB	RbmB
GCA_002286405.1_02071	410	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002286655.1_01786	410	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002287625.1_02129	410	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002313025.1_01904	408	hypothetical protein	RbmB	RbmB
GCA_002342685.1_02514	443	putative ABC transporter binding protein NosD	non-RbmB	NosD
GCA_002342735.1_00085	443	putative ABC transporter binding protein NosD	non-RbmB	NosD
GCA_002358135.1_05521	578	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002504185.1_04324	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002608565.1_00220	376	hypothetical protein	RbmB	RbmB
GCA_002700025.1_02952	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002742585.1_02937	404	hypothetical protein	RbmB	RbmB
GCA_002742585.1_02986	410	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002796765.1_03631	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002796765.1_03787	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_002796765.1_03788	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002807115.1_02500	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002812955.1_01594	287	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002850295.1_03983	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002850295.1_05134	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002859065.1_00632	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002864745.1_00049	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002864745.1_05192	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002872535.2_02550	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002872775.1_02931	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002872895.1_02859	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873015.1_00379	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873075.1_00150	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873195.1_00118	542	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873195.1_02605	898	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873195.1_02855	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873235.1_04535	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873265.1_01580	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873345.1_01421	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873395.1_00806	659	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873395.1_01329	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873395.1_01949	514	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873395.1_02096	517	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873395.1_02825	519	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873435.1_02903	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873475.1_01176	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873485.1_02045	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873525.1_00573	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873525.1_02374	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873525.1_03635	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873565.1_03265	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873645.1_03650	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873675.1_01998	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873675.1_02444	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873695.1_01687	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002873735.1_01561	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874085.1_00691	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874115.1_02380	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874165.1_00793	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874235.1_01692	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874245.1_03441	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874335.1_01461	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874385.1_04392	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874435.1_01570	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874485.1_00126	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874515.1_03014	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874645.1_02298	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874645.1_03746	896	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874725.1_01132	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002874795.1_03505	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875005.1_01634	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875015.1_04203	835	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875045.1_04792	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875145.1_00142	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875185.1_01189	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875195.1_00169	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875305.1_03012	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875345.1_04024	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875355.1_02581	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875355.1_03080	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875385.1_00811	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875385.1_03697	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875395.1_04103	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875445.1_01047	673	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875445.1_03244	898	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875495.1_04356	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875585.1_04254	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875625.1_00826	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875745.1_04393	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875945.1_04875	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875965.1_02058	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002875995.1_04989	540	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876025.1_01008	228	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876045.1_01994	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876105.1_05363	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876115.1_01820	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876115.1_02067	567	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876185.1_02260	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876195.1_01126	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876195.1_01888	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876225.1_03915	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876255.1_03902	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876365.1_03238	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876375.1_02258	673	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876495.1_03717	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876535.1_03003	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876565.1_01484	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876625.1_01797	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876625.1_02001	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876625.1_02507	898	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876665.1_04019	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876745.1_00195	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876765.1_03020	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876785.1_03734	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876825.1_00608	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002876945.2_00081	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877085.1_02719	520	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877155.1_00630	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877225.1_03075	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877285.1_01159	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877305.1_01997	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877315.1_00688	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877365.1_02138	537	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877415.1_04698	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877525.1_03970	259	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002877735.1_01965	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002880015.1_04892	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002880415.1_01497	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002890525.1_00253	408	hypothetical protein	RbmB	RbmB
GCA_002891685.1_04202	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002892785.1_01933	540	Pectate lyase	non-RbmB	Pectatelyase
GCA_002892785.1_02732	346	Pectinesterase A	non-RbmB	Pectinesterase
GCA_002892785.1_03206	738	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002892785.1_03887	862	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002892885.1_03966	346	Pectinesterase A	non-RbmB	Pectinesterase
GCA_002892885.1_03970	738	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002892905.1_01057	863	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002892925.1_02648	346	Pectinesterase A	non-RbmB	Pectinesterase
GCA_002892925.1_04055	738	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002903265.1_03732	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002903465.1_04178	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002903545.1_01174	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002903545.1_01505	845	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002903555.1_03045	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002903785.1_04205	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_002906455.1_04314	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002906475.1_04084	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002929935.1_02125	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002929935.1_03672	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002929945.1_04249	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002929985.1_00362	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002929985.1_02765	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002930015.1_03383	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002930045.1_04148	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002930045.1_04511	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002933855.1_03523	805	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_002933855.1_05723	483	hypothetical protein	non-RbmB	Unknown_nonRbmB
