GCA_001267595.1_50	1	3790
GCA_001267595.1_14	152414	179035
GCA_001267625.1_79	28	1090
GCA_001267625.1_46	65933	103712
GCA_001267625.1_19	65817	127056
GCA_001267625.1_15	288477	307413
GCA_001267655.1_5	3	1065
GCA_001267655.1_56	8657	60300
GCA_001267655.1_32	195337	272400
GCA_001268005.1_74	108044	123044
GCA_001268005.1_59	414261	498407
GCA_001268005.1_27	65018	126805
GCA_001268015.1_37	535105	557908
GCA_001268015.1_30	399981	503645
GCA_001268015.1_18	48663	68046
GCA_001268045.1_87	144	3685
GCA_001268045.1_79	40	17498
GCA_001268045.1_66	102	8649
GCA_001268045.1_62	114	6373
GCA_001268045.1_56	52	12869
GCA_001268045.1_33	310	8379
GCA_001268045.1_32	186	11663
GCA_001268045.1_29	3	6180
GCA_001268045.1_254	382	4049
GCA_001268045.1_245	3	7424
GCA_001268045.1_243	2	7715
GCA_001268045.1_226	2	3229
GCA_001268045.1_212	20	5698
GCA_001268045.1_206	1	5452
GCA_001268045.1_204	2	7720
GCA_001268045.1_175	2	1138
GCA_001268045.1_173	3	1159
GCA_001268045.1_141	3	6036
GCA_001268045.1_137	3	3235
GCA_001268045.1_127	1	2423
GCA_001268045.1_121	21	1571
GCA_001268045.1_120	246	2585
GCA_001268045.1_112	37	8493
GCA_001268045.1_111	2	2649
GCA_001268045.1_86	170782	232592
GCA_001268045.1_67	21565	50399
GCA_001268045.1_264	58705	156507
GCA_001280705.1_91	308	5092
GCA_001280705.1_49	1	10069
GCA_001280705.1_39	3	5383
GCA_001280705.1_35	181	11061
GCA_001280705.1_25	3	8431
GCA_001280705.1_20	56	5003
GCA_001280705.1_158	3	5818
GCA_001280705.1_157	1	6927
GCA_001280705.1_154	154	20411
GCA_001280705.1_153	240	8221
GCA_001280705.1_143	3	9652
GCA_001280705.1_129	49	7694
GCA_001280705.1_125	26	5936
GCA_001280705.1_110	2	5406
GCA_001280705.1_101	2	5373
GCA_001280705.1_64	133245	171292
GCA_001280705.1_127	92046	125034
GCA_001292785.1_131	54	22796
GCA_001292785.1_112	37	1250
GCA_001292785.1_109	59	1251
GCA_001292785.1_81	168	29120
GCA_001297935.1_4	1161632	1190539
GCA_001297935.1_3	1573820	1588459
GCA_001306195.1_13	80375	94028
GCA_001306215.1_73	3	83064
GCA_001306215.1_153	1	3248
GCA_001306215.1_149	3	4669
GCA_001306215.1_138	3	12125
GCA_001306215.1_10	1	1046
GCA_001306215.1_14	46	27101
GCA_001306215.1_130	46	23952
GCA_001310575.2_2	360568	462318
GCA_001310575.2_2	2241486	2307322
GCA_001310575.2_1	1922130	1984827
GCA_001368855.1_87	20	2173
GCA_001368855.1_85	41	1263
GCA_001368855.1_46	692	1890
GCA_001368855.1_168	4	2223
GCA_001368855.1_101	17	1783
GCA_001368895.1_67	67	3257
GCA_001368895.1_51	290	133780
GCA_001368895.1_35	34	951
GCA_001368895.1_32	2	1976
GCA_001368895.1_22	3	2498
GCA_001368895.1_151	310	3005
GCA_001368895.1_145	1	1223
GCA_001368895.1_128	2	8490
GCA_001368895.1_127	591	7776
GCA_001368895.1_120	54	1521
GCA_001368895.1_139	18349	77314
GCA_001399455.2_73	9	1186
GCA_001399455.2_59	53	2534
GCA_001399455.2_83	177337	191559
GCA_001402155.1_2	258	83882
GCA_001402255.1_7	54	20786
GCA_001402255.1_8	37254	61440
GCA_001402255.1_63	75901	160950
GCA_001402345.1_47	73	1250
GCA_001402345.1_54	148890	163963
GCA_001402365.1_21	327394	350139
GCA_001402365.1_16	154879	191107
GCA_001402365.1_15	270621	286743
GCA_001402425.1_22	322	2081
GCA_001402425.1_8	259547	342567
GCA_001402425.1_3	143999	156342
GCA_001402495.1_8	209	10689
GCA_001402495.1_32	109	35037
GCA_001402495.1_2	28	1075
GCA_001402495.1_22	125	46122
GCA_001402515.1_19	37	1250
GCA_001402675.1_26	3	1050
GCA_001402675.1_21	157	23226
GCA_001402675.1_48	145974	163374
GCA_001402675.1_4	217771	307261
GCA_001402685.1_61	1	1084
GCA_001402685.1_78	2228	104566
GCA_001402685.1_1	482548	496269
GCA_001418695.1_45	1	1209
GCA_001418695.1_35	56	7008
GCA_001418705.1_91	89	3744
GCA_001418705.1_78	1	1138
GCA_001418705.1_31	92	37405
GCA_001418705.1_225	2	1656
GCA_001418705.1_198	1	1283
GCA_001418705.1_148	31	6559
GCA_001418705.1_121	2	11643
GCA_001469735.1_4	3	128077
GCA_001469735.1_5	77517	137740
GCA_001469735.1_2	1182463	1244610
GCA_001469735.1_1	500133	579424
GCA_001469735.1_1	376150	457262
GCA_001469735.1_1	1348496	1420280
GCA_001471305.2_2	1425074	1445582
GCA_001471305.2_1	352506	427848
GCA_001471305.2_1	126936	144680
GCA_001497485.1_3	76003	93512
GCA_001497485.1_1	62177	81517
GCA_001506075.1_1	2110278	2174579
GCA_001506075.1_1	1910266	1970455
GCA_001506075.1_1	4032591	4067252
GCA_001506075.1_1	650442	681453
GCA_001515115.1_77	2	991
GCA_001515115.1_69	75	1461
GCA_001515115.1_63	2	2240
GCA_001515115.1_61	2	2405
GCA_001515115.1_60	2	2414
GCA_001515115.1_2	43814	162281
GCA_001515165.1_61	177	1201
GCA_001515165.1_60	1	958
GCA_001515165.1_57	43	1302
GCA_001515165.1_42	2	7433
GCA_001515165.1_30	2	42641
GCA_001515165.1_27	194	43844
GCA_001515165.1_1	62	76095
GCA_001543505.1_88	1	6647
GCA_001543505.1_80	187935	303689
GCA_001543505.1_73	55642	62937
GCA_001547935.1_1	920335	942514
GCA_001557855.1_31	2	1394
GCA_001557945.1_56	3	2607
GCA_001557945.1_65	142749	203312
GCA_001558015.1_64	41	1281
GCA_001558015.1_52	149	8495
GCA_001558015.1_73	35315	50877
GCA_001558015.1_3	163907	219682
GCA_001558055.1_28	35	1239
GCA_001558055.1_2	20415	40790
GCA_001558415.2_2	1258349	1285530
GCA_001558415.2_1	515219	583398
GCA_001558435.2_2	2250144	2319465
GCA_001558475.2_1	578936	653680
GCA_001558475.2_1	32034	96768
GCA_001591125.1_49	99	2764
GCA_001591125.1_45	79	5996
GCA_001591125.1_41	26	11468
GCA_001591125.1_40	103	13304
GCA_001591125.1_31	16527	27167
GCA_001597655.1_2	115424	201674
GCA_001608815.1_19	129063	201308
GCA_001608815.1_12	748122	774901
GCA_001608855.1_10	392627	413768
GCA_001608915.1_47	54	1258
GCA_001608915.1_2	269	3013
GCA_001608915.1_17	90409	155886
GCA_001609055.1_11	34053	124721
GCA_001609055.1_11	333426	384458
GCA_001609175.1_29	27121	156381
GCA_001609175.1_26	251449	327984
GCA_001609175.1_18	9503	66144
GCA_001609175.1_17	384462	404808
GCA_001609435.1_35	2	1186
GCA_001609435.1_27	183357	272540
GCA_001609435.1_27	329639	358591
GCA_001609555.1_7	381127	463391
GCA_001609555.1_30	207326	227329
GCA_001609555.1_10	468777	490740
GCA_001609715.1_26	181	3045
GCA_001625175.1_271	3	14911
GCA_001625175.1_163	83	36729
GCA_001625175.1_160	315	1918
GCA_001636035.1_2	1090442	1125421
GCA_001636035.1_1	2157745	2275101
GCA_001636035.1_1	1155647	1239460
GCA_001636035.1_1	1811868	1862467
GCA_001637555.1_92	71	1050
GCA_001637555.1_90	65	1242
GCA_001637555.1_9	3	133605
GCA_001637555.1_45	3	8716
GCA_001637555.1_1	380692	392632
GCA_001639065.2_13	53635	106260
GCA_001660505.2_82	13	14775
GCA_001660505.2_71	3	13557
GCA_001660505.2_70	97	7883
GCA_001660505.2_60	256	53780
GCA_001660505.2_146	3	2190
GCA_001660505.2_133	2	1020
GCA_001675865.1_37	3	16362
GCA_001675945.1_27	317	19489
GCA_001675955.1_23	68	2800
GCA_001675955.1_19	37	3239
GCA_001675955.1_9	7220	25542
GCA_001675955.1_71	141329	208581
GCA_001675955.1_68	149827	181071
GCA_001676015.1_13	570008	590449
GCA_001680045.1_1	2223589	2270765
GCA_001680045.1_1	1933161	1956341
GCA_001680065.1_2	2028111	2050771
GCA_001680065.1_1	1521655	1615940
GCA_001680065.1_1	2387021	2434916
GCA_001680085.1_1	2296624	2382823
GCA_001691235.1_96	1	1163
GCA_001691235.1_92	578	11939
GCA_001691275.1_54	343	49479
GCA_001691275.1_17	54	1258
GCA_001691275.1_122	60987	74377
GCA_001691285.1_317	162	3671
GCA_001691285.1_298	134	3477
GCA_001691285.1_276	119	5595
GCA_001691285.1_244	412	2932
GCA_001691285.1_211	250	3701
GCA_001691285.1_160	301	7380
GCA_001691285.1_141	2	8105
GCA_001693615.1_2	82038	90587
GCA_001693615.1_1	309669	324422
GCA_001695575.1_7	1331130	1434139
GCA_001695575.1_5	159270	178694
GCA_001695575.1_1	981416	998206
GCA_001695935.1_5	133046	149942
GCA_001695935.1_23	54415	76834
GCA_001695935.1_23	29	11915
GCA_001696055.1_38	2	5072
GCA_001696065.1_32	52428	85371
GCA_001696065.1_1	52027	94079
GCA_001696145.1_21	54	1188
GCA_001696145.1_3	325340	377271
GCA_001696145.1_3	52673	97569
GCA_001696215.1_24	3	3795
GCA_001696215.1_58	491398	519876
GCA_001696215.1_4	50576	84453
GCA_001700835.1_1	811985	894002
GCA_001700835.1_1	1776997	1859492
GCA_001700835.1_1	1137270	1201230
GCA_001718025.1_20	248184	259828
GCA_001718095.1_32	3	1050
GCA_001718095.1_14	697	4581
GCA_001718105.1_2	36545	60946
GCA_001718105.1_13	3	65679
GCA_001718105.1_10	74484	94037
GCA_001726165.1_79	414	92439
GCA_001726165.1_86	881025	911195
GCA_001726275.1_99	981	1896
GCA_001726275.1_75	256315	276998
GCA_001726565.1_8	464114	494733
GCA_001726685.1_29	4	19396
GCA_001726685.1_120	34	1169
GCA_001726685.1_44	182682	231442
GCA_001726695.1_66	1	13469
GCA_001726695.1_35	2	9236
GCA_001726695.1_85	46975	64228
GCA_001726695.1_45	380	23357
GCA_001726735.1_99	90	4206
GCA_001726735.1_35	45669	66250
GCA_001726735.1_22	46996	64735
GCA_001726735.1_21	257647	275865
GCA_001726775.1_84	39138	99500
GCA_001726775.1_37	100680	116965
GCA_001726855.1_94	371	3305
GCA_001726855.1_15	3	1795
GCA_001726855.1_13	581	93592
GCA_001727105.1_98	318	23692
GCA_001727105.1_110	54045	105773
GCA_001727105.1_11	167443	218297
GCA_001727125.1_65	72933	108974
GCA_001727155.1_84	2	2562
GCA_001727155.1_27	1	3223
GCA_001727155.1_131	2	2611
GCA_001727155.1_96	443015	467117
GCA_001727365.1_88	273	9447
GCA_001727365.1_10	3	2493
GCA_001727365.1_111	2690	15897
GCA_001727365.1_1	11027	62697
GCA_001727395.1_93	102	1511
GCA_001727395.1_61	1	2999
GCA_001727395.1_6	29	2310
GCA_001727395.1_57	237	7879
GCA_001727395.1_54	1	1080
GCA_001727395.1_291	1	1089
GCA_001727395.1_288	3	1283
GCA_001727395.1_277	68	54299
GCA_001727395.1_274	3	2302
GCA_001727395.1_270	44	1105
GCA_001727395.1_239	1	10084
GCA_001727395.1_221	1	1584
GCA_001727395.1_207	3	1480
GCA_001727395.1_204	3	960
GCA_001727395.1_188	1	1571
GCA_001727395.1_180	17	1133
GCA_001727395.1_161	82	1132
GCA_001727395.1_160	31	1161
GCA_001727395.1_157	41	1228
GCA_001727395.1_147	3	2074
GCA_001727395.1_124	34	1238
GCA_001727395.1_120	3	1957
GCA_001727395.1_114	4	1709
GCA_001727545.1_6	705	49176
GCA_001727545.1_31	191452	226991
GCA_001727545.1_17	48256	59178
GCA_001727845.1_58	63	1848
GCA_001727845.1_87	167383	191757
GCA_001727845.1_80	43037	109829
GCA_001727845.1_48	117262	133358
GCA_001727915.1_62	77	4589
GCA_001727915.1_30	1513	7551
GCA_001727915.1_20	166	65211
GCA_001727915.1_83	626714	654901
GCA_001727915.1_16	77825	108127
GCA_001727915.1_14	98	31277
GCA_001727925.1_25	462	15822
GCA_001727925.1_83	49225	134321
GCA_001727925.1_30	78228	94871
GCA_001727925.1_19	318	23709
GCA_001727965.1_90	184147	234901
GCA_001727965.1_57	169398	194793
GCA_001727965.1_10	30545	130555
GCA_001727995.1_99	12735	41223
GCA_001727995.1_66	380812	447402
GCA_001727995.1_3	196234	251598
GCA_001728045.1_59	137	1051
GCA_001728045.1_63	6466	27437
GCA_001728095.1_4	1	3940
GCA_001728095.1_36	245463	348288
GCA_001728215.1_25	74958	94646
GCA_001728215.1_16	21276	40209
GCA_001728325.1_99	54	1258
GCA_001728325.1_114	186	1099
GCA_001728325.1_1	2	9260
GCA_001728375.1_52	3	2189
GCA_001728375.1_37	166	139212
GCA_001728375.1_3	369	1330
GCA_001728375.1_20	1	1454
GCA_001728375.1_108	119	1414
GCA_001728375.1_88	47	59572
GCA_001728725.1_71	273	9861
GCA_001728725.1_20	73	1965
GCA_001728725.1_14	3	2821
GCA_001728725.1_110	1	1120
GCA_001728725.1_9	435243	464002
GCA_001735565.1_61	73	1250
GCA_001735565.1_18	103712	198097
GCA_001735565.1_12	27233	56334
GCA_001743085.1_97	836	4365
GCA_001743085.1_133	10	1187
GCA_001743085.1_110	117	2513
GCA_001743085.1_104	146	2742
GCA_001743085.1_93	56874	131989
GCA_001767355.1_2	155920	166630
GCA_001767355.1_1	241147	361696
GCA_001767355.1_1	2339088	2446753
GCA_001854765.1_48	2	52060
GCA_001854765.1_45	125	11939
GCA_001854765.1_41	286	3272
GCA_001854765.1_18	3	14919
GCA_001854765.1_12	436	16117
GCA_001854765.1_106	446	4615
GCA_001854765.1_92	177423	264599
GCA_001857155.1_5	3	1702
GCA_001857155.1_36	64	1021
GCA_001857155.1_242	3	1945
GCA_001857155.1_227	3	2749
GCA_001857155.1_21	2	1188
GCA_001857155.1_207	33	5455
GCA_001857155.1_154	368	57764
GCA_001857305.1_95	186	2030
GCA_001857305.1_135	10	1187
GCA_001857305.1_110	150	1720
GCA_001857305.1_108	1	1142
GCA_001857305.1_101	3	2375
GCA_001857305.1_87	57710	122574
GCA_001857305.1_87	633116	674315
GCA_001857345.1_134	81	1240
GCA_001857345.1_133	10	1187
GCA_001857345.1_115	3	1566
GCA_001857345.1_104	1	1157
GCA_001857345.1_161	55913	123302
GCA_001857455.1_99	85	2271
GCA_001857455.1_123	182	1183
GCA_001857455.1_76	273806	296975
GCA_001857455.1_130	189	27595
GCA_001857505.1_129	324	2293
GCA_001857505.1_117	2	3091
GCA_001857505.1_61	153295	294121
GCA_001857505.1_4	54785	97716
GCA_001858245.1_44	111	1998
GCA_001858245.1_32	86	16782
GCA_001879585.1_1	1696963	1734820
GCA_001879585.1_1	1451750	1484621
GCA_001887415.1_2	560174	656596
GCA_001887415.1_1	1937920	1961864
GCA_001887615.1_1	2198920	2270570
GCA_001887615.1_1	1565365	1595852
GCA_001890485.1_66	1	4830
GCA_001890485.1_37	6903	22227
GCA_001890485.1_24	18125	32768
GCA_001890565.1_20	1861	4503
GCA_001895365.1_8	885	14201
GCA_001895365.1_41	51342	67230
GCA_001895365.1_39	412760	496581
GCA_001895365.1_39	92299	154846
GCA_001908435.2_2	1091262	1120332
GCA_001908435.2_1	2268651	2286993
GCA_001908435.2_1	874829	892638
GCA_001908435.2_1	2693297	2706584
GCA_001909305.1_8	3	55906
GCA_001909305.1_22	419	95141
GCA_001909305.1_7	64553	82277
GCA_001909305.1_43	274486	350735
GCA_001909305.1_32	756942	842243
GCA_001909305.1_11	1026333	1035842
GCA_001913695.1_13	2	7244
GCA_001913695.1_11	227334	278907
GCA_001913785.1_93	59	1251
GCA_001913785.1_83	224	2117
GCA_001913785.1_56	144	19230
GCA_001913785.1_86	171145	194515
GCA_001913785.1_53	50384	110361
GCA_001921805.1_22	395675	446940
GCA_001921805.1_11	1026328	1058068
GCA_001939685.1_29	78	1909
GCA_001939685.1_23	45	2592
GCA_001939685.1_16	3	3911
GCA_001939725.1_1	756672	799071
GCA_001939755.1_95	200	2549
GCA_001939755.1_79	117	3754
GCA_001939755.1_172	463	48385
GCA_001939755.1_101	2	2270
GCA_001939755.1_173	75948	91452
GCA_001952955.1_2	1485187	1588941
GCA_001952955.1_2	1049099	1149224
GCA_001952955.1_2	351523	373778
GCA_001952955.1_1	1530177	1559413
GCA_001957165.1_4	3	136671
GCA_001957165.1_10	964	85418
GCA_001957165.1_45	62244	79014
GCA_001957165.1_23	197290	230325
GCA_001957165.1_1	390899	404636
GCA_001974565.1_84	199	6805
GCA_001974565.1_74	2	14175
GCA_001974565.1_72	182	2381
GCA_001974565.1_52	57837	65822
GCA_001974575.1_79	202	1649
GCA_001974575.1_61	551	8189
GCA_001974575.1_33	3	41426
GCA_001974575.1_32	103	1816
GCA_001974575.1_256	2	10454
GCA_001974575.1_25	3	1045
GCA_001974575.1_194	141	3807
GCA_001974575.1_180	47	68227
GCA_001974575.1_15	1	1803
GCA_001974575.1_10	2144	19691
GCA_001974605.1_35	324272	333376
GCA_001974605.1_24	217517	290340
GCA_001974605.1_14	1450	22416
GCA_001974605.1_1	239729	298764
GCA_001989695.1_2	945757	1013400
GCA_001989695.1_1	3076848	3097942
GCA_001989755.2_67	261	3421
GCA_001989755.2_47	8	41334
GCA_001989755.2_32	164	5416
GCA_001989755.2_25	47	13326
GCA_001989755.2_157	97	1250
GCA_001989755.2_14	2	81586
GCA_001989755.2_100	1	10633
GCA_001989755.2_13	142763	180046
GCA_001989755.2_1	57383	70936
GCA_001989895.2_39	18	1165
GCA_001989895.2_135	452	3134
GCA_001989895.2_117	102	2394
GCA_001989895.2_2	240	80755
GCA_001990085.2_86	39	10671
GCA_001990085.2_61	8	43102
GCA_001990085.2_37	122	6025
GCA_001990085.2_14	261	3421
GCA_001990085.2_114	97	1250
GCA_001990085.2_108	32	1173
GCA_001990085.2_103	3	3816
GCA_001990085.2_51	63443	76996
GCA_001990085.2_13	142764	180062
GCA_001991055.1_1	422911	445700
GCA_001995825.2_2	208206	277441
GCA_002002385.1_32	2	3470
GCA_002002385.1_6	2	25025
GCA_002002385.1_11	76940	130676
GCA_002002405.1_4	477	36468
GCA_002002405.1_32	96	2225
GCA_002014005.1_63	3	42490
GCA_002014005.1_32	61	109871
GCA_002014005.1_122	64	2261
GCA_002014005.1_115	3	3608
GCA_002014005.1_103	335	7177
GCA_002014005.1_36	47328	61983
GCA_002018555.1_80	79188	102203
GCA_002018645.1_1	605100	636998
GCA_002027615.1_12	3	15566
GCA_002072975.1_75	1	3600
GCA_002072975.1_67	1	3380
GCA_002072985.1_3	94337	126420
GCA_002073055.1_51	2	2424
GCA_002073055.1_48	120	3796
GCA_002073055.1_142	9	1129
GCA_002073055.1_14	1	3251
GCA_002073055.1_123	123	1488
GCA_002073055.1_104	564	4066
GCA_002073055.1_6	90417	190369
GCA_002073065.1_73	73	2010
GCA_002073065.1_38	111	1035
GCA_002073065.1_134	566	12945
GCA_002073065.1_105	11817	100379
GCA_002073995.1_3	34787	44373
GCA_002073995.1_2	1826249	1833926
GCA_002073995.1_1	2695327	2773553
GCA_002073995.1_1	467436	524393
GCA_002073995.1_1	1813709	1860624
GCA_002073995.1_1	157136	172102
GCA_002074885.1_936	16	1074
GCA_002074885.1_913	1	1386
GCA_002074885.1_912	3	1279
GCA_002074885.1_883	3	2202
GCA_002074885.1_855	300	3898
GCA_002074885.1_844	100	5509
GCA_002074885.1_713	40	14263
GCA_002074885.1_446	368	98163
GCA_002074885.1_1675	158	27084
GCA_002074885.1_1586	5827	106322
GCA_002076785.1_45	1	1175
GCA_002076785.1_20	53	8794
GCA_002076785.1_11	3	15513
GCA_002078065.1_58	61	2438
GCA_002078065.1_46	245	3568
GCA_002078065.1_38	13	5474
GCA_002078155.1_79	10	1187
GCA_002078155.1_76	35	1239
GCA_002078155.1_47	1048	23307
GCA_002078155.1_6	8186	61575
GCA_002078155.1_5	29327	54985
GCA_002097735.1_175	3	1718
GCA_002097735.1_174	143	1569
GCA_002097735.1_165	1	1938
GCA_002097735.1_158	3	2940
GCA_002097735.1_119	163	20636
GCA_002097735.1_77	44404	76596
GCA_002105235.1_27	1	4319
GCA_002105235.1_11	774191	791270
GCA_002105235.1_1	56481	72843
GCA_002114205.1_47	3	2058
GCA_002114205.1_45	3	2133
GCA_002114205.1_43	3	2619
GCA_002114205.1_26	12813	30615
GCA_002114205.1_2	53539	106543
GCA_002114605.1_455	1	14587
GCA_002114605.1_454	142	14444
GCA_002114605.1_421	620	10764
GCA_002114605.1_412	2	9642
GCA_002114605.1_384	594	6738
GCA_002114605.1_367	2	5464
GCA_002114605.1_359	2	4664
GCA_002114605.1_332	1	3383
GCA_002114605.1_291	89	1470
GCA_002114605.1_289	3	1660
GCA_002114605.1_272	3	1046
GCA_002142655.1_2	903552	1033324
GCA_002144645.1_196	75	4826
GCA_002144645.1_160	2	1665
GCA_002144645.1_395	45978	61626
GCA_002150155.1_44	92007	152370
GCA_002150155.1_11	285939	319723
GCA_002150175.1_14	238	6335
GCA_002150175.1_12	169	8441
GCA_002150175.1_33	219950	271291
GCA_002150175.1_11	923285	957338
GCA_002150185.1_38	31	1175
GCA_002150185.1_66	303456	333627
GCA_002150185.1_44	176837	196816
GCA_002150315.1_32	156	2249
GCA_002150315.1_55	95	27682
GCA_002150465.1_18	468	51042
GCA_002150465.1_13	984	92386
GCA_002150465.1_52	429624	488822
GCA_002150465.1_41	6155	66519
GCA_002150465.1_103	50251	74643
GCA_002153925.1_8	237	1526
GCA_002153925.1_2	3	1926
GCA_002153925.1_153	3	25118
GCA_002153925.1_14	147	1324
GCA_002153925.1_125	1	62943
GCA_002153925.1_32	101342	116963
GCA_002153925.1_166	7396	17326
GCA_002153945.1_85	137	3788
GCA_002153945.1_70	236	13525
GCA_002153945.1_39	63217	86713
GCA_002153945.1_39	9330	24848
GCA_002153945.1_104	420	28010
GCA_002153975.1_94	3	2738
GCA_002153975.1_91	1	3248
GCA_002153975.1_88	2	3708
GCA_002153975.1_86	3	4778
GCA_002153975.1_83	225	8449
GCA_002153975.1_82	128	16594
GCA_002153975.1_113	1	1339
GCA_002153975.1_103	394571	505809
GCA_002154015.1_28	182	7971
GCA_002154015.1_78	107818	128255
GCA_002154015.1_67	214156	238533
GCA_002154015.1_23	126268	195467
GCA_002154055.1_48	2	2566
GCA_002154055.1_47	146	2729
GCA_002154055.1_43	167	3324
GCA_002154055.1_35	78	10427
GCA_002154055.1_44	602503	662929
GCA_002154055.1_33	923263	936723
GCA_002156455.1_93	1	2349
GCA_002156455.1_79	473	5433
GCA_002156455.1_53	1	1223
GCA_002156455.1_49	69	4415
GCA_002156455.1_27	9	1401
GCA_002156455.1_198	1	1409
GCA_002156455.1_141	1	2373
GCA_002156475.1_22	1	1858
GCA_002156475.1_3	132723	185318
GCA_002156475.1_19	148538	174903
GCA_002156525.1_65	582	11299
GCA_002156525.1_47	141	8477
GCA_002156525.1_134	1	2467
GCA_002156525.1_118	60	2113
GCA_002196165.1_6	145679	157959
GCA_002196305.1_59	74	1223
GCA_002196305.1_50	575	3745
GCA_002196305.1_9	134040	165779
GCA_002196305.1_18	47724	76410
GCA_002196325.1_98	175	1268
GCA_002196325.1_82	1	2023
GCA_002196325.1_81	360	1741
GCA_002196325.1_70	2	3448
GCA_002196325.1_49	3	11909
GCA_002196325.1_102	204	1170
GCA_002196325.1_101	147	1044
GCA_002196375.1_80	73	1250
GCA_002196375.1_67	2	2715
GCA_002196375.1_41	2	13571
GCA_002196515.1_3	2	11915
GCA_002196515.1_2	438549	514005
GCA_002196515.1_1	504068	571337
GCA_002198445.1_7	20506	109539
GCA_002198445.1_11	48288	65282
GCA_002214395.1_1	132430	178058
GCA_002216685.1_2	711848	810357
GCA_002217575.1_126	194	8933
GCA_002217575.1_116	134	13439
GCA_002218025.2_2	494745	525251
GCA_002218025.2_2	593714	612992
GCA_002218025.2_1	392264	465549
GCA_002218045.2_3	1	159322
GCA_002218045.2_1	1448431	1467905
GCA_002221015.1_47	45	1369
GCA_002221015.1_33	1	11259
GCA_002221015.1_24	3	44336
GCA_002221015.1_12	372000	401621
GCA_002221085.1_1	613966	679468
GCA_002221085.1_1	50060	95235
GCA_002221145.1_37	180796	212646
GCA_002241075.1_58	59144	115624
GCA_002241075.1_53	9266	29870
GCA_002241235.1_72	42172	134271
GCA_002241275.1_94	152	10218
GCA_002241275.1_79	669	19688
GCA_002241275.1_28	239	2253
GCA_002241275.1_16	224	2817
GCA_002241275.1_14	3	3128
GCA_002241275.1_58	114	26171
GCA_002241335.1_94	311	7739
GCA_002241335.1_90	103	7855
GCA_002241335.1_72	1	8849
GCA_002241335.1_69	39	9066
GCA_002241335.1_61	109	9526
GCA_002241335.1_48	208	10135
GCA_002241335.1_39	563	10528
GCA_002241335.1_335	349	18162
GCA_002241335.1_283	3	27615
GCA_002241335.1_276	395	29729
GCA_002241335.1_264	3	2331
GCA_002241335.1_257	3	2510
GCA_002241335.1_254	235	30265
GCA_002241335.1_251	49	2563
GCA_002241335.1_240	59	2647
GCA_002241335.1_230	173	2819
GCA_002241335.1_207	76	5724
GCA_002241335.1_200	1	2648
GCA_002241335.1_168	3	4328
GCA_002241335.1_161	123	4675
GCA_002241335.1_158	3	4744
GCA_002241335.1_152	1252	4889
GCA_002241335.1_144	61	5083
GCA_002241335.1_130	1	5488
GCA_002241335.1_125	136	6098
GCA_002241335.1_114	3	6596
GCA_002241335.1_113	34	6659
GCA_002241335.1_112	63	6332
GCA_002241335.1_105	60	6779
GCA_002241365.1_73	4940	21543
GCA_002265325.1_84	240	2106
GCA_002265325.1_79	793	3233
GCA_002265325.1_52	172	20430
GCA_002283805.1_59	9	1186
GCA_002283805.1_56	108229	287675
GCA_002283805.1_16	74894	101430
GCA_002283835.1_53	204	2822
GCA_002283835.1_38	37	1250
GCA_002283845.1_70	1	1127
GCA_002283845.1_59	141	1627
GCA_002283845.1_26	3	3178
GCA_002283955.1_74	744	42532
GCA_002283955.1_51	3	177918
GCA_002283955.1_25	3	3271
GCA_002283955.1_16	2	6916
GCA_002283955.1_14	1	1137
GCA_002283955.1_104	37	1250
GCA_002283955.1_103	683	1712
GCA_002284185.1_31	299	3140
GCA_002284205.1_9	165	37332
GCA_002284205.1_60	27	3876
GCA_002284205.1_51	3	4041
GCA_002284205.1_40	2	20469
GCA_002284205.1_4	22	18883
GCA_002284205.1_29	3	21399
GCA_002284205.1_71	8023	95453
GCA_002284205.1_158	3129	19397
GCA_002284235.1_32	318	1794
GCA_002284235.1_172	3	1212
GCA_002284235.1_145	77	1394
GCA_002284235.1_83	368	75275
GCA_002284235.1_102	15278	25144
GCA_002284325.1_7	69763	84252
GCA_002284325.1_32	40576	65954
GCA_002284395.1_68	29738	43403
GCA_002284395.1_67	115803	124938
GCA_002284395.1_23	3	59781
GCA_002284425.1_99	15	60856
GCA_002284425.1_95	3887	29886
GCA_002284425.1_70	1	31123
GCA_002284425.1_63	427	79646
GCA_002284425.1_38	114	948
GCA_002284425.1_110	1	49075
GCA_002284455.1_98	63	1022
GCA_002284455.1_87	1	2243
GCA_002284455.1_79	1	2849
GCA_002284455.1_68	1	1976
GCA_002284455.1_59	191	12090
GCA_002284455.1_28	1	1227
GCA_002284455.1_106	41	1640
GCA_002284475.1_33	58	6079
GCA_002284475.1_8	8241	97098
GCA_002286405.1_32	17975	31815
GCA_002286655.1_8	2591	14238
GCA_002286655.1_4	79553	95337
GCA_002286655.1_35	2	17455
GCA_002286655.1_20	233	23137
GCA_002286655.1_13	143	33882
GCA_002287625.1_64	353	244727
GCA_002287625.1_41	3	5623
GCA_002287625.1_33	197	11310
GCA_002287625.1_25	2	27675
GCA_002287625.1_8	59721	75497
GCA_002313025.1_1	1186088	1296394
GCA_002313025.1_1	2863171	2873578
GCA_002342685.1_76	210	4301
GCA_002342685.1_35	418	26719
GCA_002342735.1_99	2	3878
GCA_002342735.1_400	102	3590
GCA_002342735.1_385	3	3666
