gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
AAWYSANS_CDS_0081	56964	55126	-	GCA_000338875.1_34_202-75385	-191558072801102.62	34213	59.0	0.3	1.22e-11	p349832 VI_08707	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	AAWYSANS_CDS_0081
AAWYSANS_CDS_0082	58281	56986	-	GCA_000338875.1_34_202-75385	-635660941.5076898	8572	109.0	0.808	5.626e-27	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	AAWYSANS_CDS_0082
AAWYSANS_CDS_0083	58567	58475	-	GCA_000338875.1_34_202-75385	-0.181999100865287	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	AAWYSANS_CDS_0083
AAWYSANS_CDS_0084	60977	58590	-	GCA_000338875.1_34_202-75385	-2226848999.76818	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	AAWYSANS_CDS_0084
AAWYSANS_CDS_0085	62227	60992	-	GCA_000338875.1_34_202-75385	-242850.0761896401	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	AAWYSANS_CDS_0085
AAWYSANS_CDS_0086	62647	62435	-	GCA_000338875.1_34_202-75385	-6.284098587595496	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	AAWYSANS_CDS_0086
AAWYSANS_CDS_0087	64688	62610	-	GCA_000338875.1_34_202-75385	-172446817523.25677	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	AAWYSANS_CDS_0087
AAWYSANS_CDS_0088	64872	64774	-	GCA_000338875.1_34_202-75385	-6.077771045632017	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	AAWYSANS_CDS_0088
AAWYSANS_CDS_0089	64999	64895	-	GCA_000338875.1_34_202-75385	-0.0759657518795703	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	AAWYSANS_CDS_0089
AAWYSANS_CDS_0090	64984	65907	+	GCA_000338875.1_34_202-75385	-1044183.6245694604	8735	71.0	0.233	4.292e-16	p227428 VI_10889	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	AAWYSANS_CDS_0090
AAWYSANS_CDS_0091	65930	66091	+	GCA_000338875.1_34_202-75385	-0.1210797903992237	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	AAWYSANS_CDS_0091
AAWYSANS_CDS_0092	66182	66832	+	GCA_000338875.1_34_202-75385	-7557.715395191707	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	AAWYSANS_CDS_0092
AAWYSANS_CDS_0093	66841	67524	+	GCA_000338875.1_34_202-75385	-9674.971702166216	293	188.0	0.469	3.211e-56	p21813 VI_04201	PHANOTATE	CDS	#ff59f5	ABC transporter	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	AAWYSANS_CDS_0093
AAWYSANS_CDS_0094	67512	68771	+	GCA_000338875.1_34_202-75385	-6761412.661342788	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	AAWYSANS_CDS_0094
AAWYSANS_CDS_0095	68764	69510	+	GCA_000338875.1_34_202-75385	-246202.80173056445	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	AAWYSANS_CDS_0095
AAWYSANS_CDS_0096	69512	70762	+	GCA_000338875.1_34_202-75385	-12233368.415428676	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	AAWYSANS_CDS_0096
AAWYSANS_CDS_0097	70766	71818	+	GCA_000338875.1_34_202-75385	-946963.06185949	10947	61.0	0.244	2.903e-12	p301238 VI_08079	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	AAWYSANS_CDS_0097
AAWYSANS_CDS_0098	71841	72626	+	GCA_000338875.1_34_202-75385	-343200.8490537141	731	66.0	0.435	4.476e-15	p399702 VI_01090	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	AAWYSANS_CDS_0098
AAWYSANS_CDS_0099	72711	72613	-	GCA_000338875.1_34_202-75385	-0.0849322764813653	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	AAWYSANS_CDS_0099
AAWYSANS_CDS_0100	72858	73958	+	GCA_000338875.1_34_202-75385	-110032.30822525952	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	AAWYSANS_CDS_0100
AAWYSANS_CDS_0101	74072	75184	+	GCA_000338875.1_34_202-75385	-101090.2657573138	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	AAWYSANS_CDS_0101
