gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
MYHXYUDL_CDS_0081	53743	54993	+	GCA_013114135.1_14|155-62377	-298167785.3289526	1	71.0	0.213	1.242e-15	p428256 VI_04636	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	MYHXYUDL_CDS_0081
MYHXYUDL_CDS_0082	55051	55338	+	GCA_013114135.1_14|155-62377	-20.47523702887684	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	MYHXYUDL_CDS_0082
MYHXYUDL_CDS_0083	55584	55342	-	GCA_013114135.1_14|155-62377	-11.319579848856796	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	MYHXYUDL_CDS_0083
MYHXYUDL_CDS_0084	55710	55594	-	GCA_013114135.1_14|155-62377	-1.1378394747160812	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	MYHXYUDL_CDS_0084
MYHXYUDL_CDS_0085	55923	55735	-	GCA_013114135.1_14|155-62377	-20.96761206543319	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	MYHXYUDL_CDS_0085
MYHXYUDL_CDS_0086	56051	55938	-	GCA_013114135.1_14|155-62377	-0.09077130895714	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	MYHXYUDL_CDS_0086
MYHXYUDL_CDS_0087	56131	56895	+	GCA_013114135.1_14|155-62377	-11095.803372058985	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	MYHXYUDL_CDS_0087
MYHXYUDL_CDS_0088	56948	57097	+	GCA_013114135.1_14|155-62377	-0.7106808389476013	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	MYHXYUDL_CDS_0088
MYHXYUDL_CDS_0089	57150	57263	+	GCA_013114135.1_14|155-62377	-0.3862935223325057	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	MYHXYUDL_CDS_0089
MYHXYUDL_CDS_0090	57274	57420	+	GCA_013114135.1_14|155-62377	-0.0727007889994631	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	MYHXYUDL_CDS_0090
MYHXYUDL_CDS_0091	57493	59421	+	GCA_013114135.1_14|155-62377	-724338657291457.8	18916	1204.0	0.904	0.0	p25217 VI_09041	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	MYHXYUDL_CDS_0091
MYHXYUDL_CDS_0092	59586	59975	+	GCA_013114135.1_14|155-62377	-385.3465291490679	9787	171.0	0.682	8.101e-52	NC_025447_p47	PHANOTATE	CDS	#838383	translation initiation factor	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	MYHXYUDL_CDS_0092
MYHXYUDL_CDS_0093	60081	60275	+	GCA_013114135.1_14|155-62377	-4.213426865554535	25434	102.0	0.75	1.077e-29	p87351 VI_03433	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	MYHXYUDL_CDS_0093
MYHXYUDL_CDS_0094	60315	60668	+	GCA_013114135.1_14|155-62377	-275.54082293196694	19526	251.0	1.0	1.2299999999999999e-80	p87352 VI_03433	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	MYHXYUDL_CDS_0094
MYHXYUDL_CDS_0095	61698	60736	-	GCA_013114135.1_14|155-62377	-2835234.725768988	216	103.0	0.334	4.2789999999999996e-27	p381219 VI_06799	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	MYHXYUDL_CDS_0095
MYHXYUDL_CDS_0096	61689	61781	+	GCA_013114135.1_14|155-62377	-0.2016718780873025	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	MYHXYUDL_CDS_0096
MYHXYUDL_CDS_0097	61921	62223	+	GCA_013114135.1_14|155-62377	-70.68883698475149	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	MYHXYUDL_CDS_0097
