gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
SGWCKHMI_CDS_0080	53668	54051	+	GCA_008083745.1_43_141674-221498	-546.6955103038173	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0080	SGWCKHMI_CDS_0080
SGWCKHMI_CDS_0081	55406	54102	-	GCA_008083745.1_43_141674-221498	-1334867.9212016596	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	SGWCKHMI_CDS_0081
SGWCKHMI_CDS_0082	55437	55631	+	GCA_008083745.1_43_141674-221498	-4.272148174121968	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	SGWCKHMI_CDS_0082
SGWCKHMI_CDS_0083	55720	55950	+	GCA_008083745.1_43_141674-221498	-107.72936832817368	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	SGWCKHMI_CDS_0083
SGWCKHMI_CDS_0084	55968	56078	+	GCA_008083745.1_43_141674-221498	-1.2376594283857827	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	SGWCKHMI_CDS_0084
SGWCKHMI_CDS_0085	56075	56176	+	GCA_008083745.1_43_141674-221498	-0.2324257861131582	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	SGWCKHMI_CDS_0085
SGWCKHMI_CDS_0086	57197	56253	-	GCA_008083745.1_43_141674-221498	-2404582.3725502677	9661	103.0	0.36	9.239e-27	p268758 VI_06446	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	SGWCKHMI_CDS_0086
SGWCKHMI_CDS_0087	61954	57194	-	GCA_008083745.1_43_141674-221498	-1.689288516585811e+32	20458	156.0	0.341	1.1929999999999998e-41	p438879 VI_07579	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	SGWCKHMI_CDS_0087
SGWCKHMI_CDS_0088	62066	61977	-	GCA_008083745.1_43_141674-221498	-0.5788990075473385	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	SGWCKHMI_CDS_0088
SGWCKHMI_CDS_0089	62167	62075	-	GCA_008083745.1_43_141674-221498	-2.1205125226918247	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	SGWCKHMI_CDS_0089
SGWCKHMI_CDS_0090	62323	62415	+	GCA_008083745.1_43_141674-221498	-4.613501305965736	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	SGWCKHMI_CDS_0090
SGWCKHMI_CDS_0091	62795	62412	-	GCA_008083745.1_43_141674-221498	-537.4536820506747	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	SGWCKHMI_CDS_0091
SGWCKHMI_CDS_0092	62902	62804	-	GCA_008083745.1_43_141674-221498	-2.9338823961262754	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	SGWCKHMI_CDS_0092
SGWCKHMI_CDS_0093	63732	62986	-	GCA_008083745.1_43_141674-221498	-44094.84834805707	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	SGWCKHMI_CDS_0093
SGWCKHMI_CDS_0094	63868	63734	-	GCA_008083745.1_43_141674-221498	-0.1681362801295323	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	SGWCKHMI_CDS_0094
SGWCKHMI_CDS_0095	64059	63967	-	GCA_008083745.1_43_141674-221498	-0.3022243148494608	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	SGWCKHMI_CDS_0095
SGWCKHMI_CDS_0096	64157	64053	-	GCA_008083745.1_43_141674-221498	-0.0575729254807067	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	SGWCKHMI_CDS_0096
SGWCKHMI_CDS_0097	64148	64237	+	GCA_008083745.1_43_141674-221498	-1.5783762215994628	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	SGWCKHMI_CDS_0097
SGWCKHMI_CDS_0098	64237	65739	+	GCA_008083745.1_43_141674-221498	-1680949655.54255	4941	477.0	0.534	2.925e-152	KU686192_p128	PHANOTATE	CDS	#838383	dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	SGWCKHMI_CDS_0098
SGWCKHMI_CDS_0099	65736	66452	+	GCA_008083745.1_43_141674-221498	-5100.545514175513	26660	139.0	0.446	1.929e-39	p25822 VI_05494	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	SGWCKHMI_CDS_0099
SGWCKHMI_CDS_0100	66466	67914	+	GCA_008083745.1_43_141674-221498	-72826767.49864833	1319	214.0	0.391	1.268e-63	KX349291_p193	PHANOTATE	CDS	#838383	dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	SGWCKHMI_CDS_0100
SGWCKHMI_CDS_0101	67949	68128	+	GCA_008083745.1_43_141674-221498	-3.1386049176527395	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	SGWCKHMI_CDS_0101
SGWCKHMI_CDS_0102	68109	68207	+	GCA_008083745.1_43_141674-221498	-0.3791914851303534	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0102	SGWCKHMI_CDS_0102
SGWCKHMI_CDS_0103	68919	68290	-	GCA_008083745.1_43_141674-221498	-3749.9157406061136	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0103	SGWCKHMI_CDS_0103
SGWCKHMI_CDS_0104	69842	69003	-	GCA_008083745.1_43_141674-221498	-791676.1487097748	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0104	SGWCKHMI_CDS_0104
SGWCKHMI_CDS_0105	69996	69898	-	GCA_008083745.1_43_141674-221498	-0.2226057904509631	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0105	SGWCKHMI_CDS_0105
SGWCKHMI_CDS_0106	71111	69978	-	GCA_008083745.1_43_141674-221498	-1625259.2718582356	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0106	SGWCKHMI_CDS_0106
SGWCKHMI_CDS_0107	72484	71132	-	GCA_008083745.1_43_141674-221498	-128813.18315149297	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0107	SGWCKHMI_CDS_0107
SGWCKHMI_CDS_0108	72645	72481	-	GCA_008083745.1_43_141674-221498	-0.138930202760943	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0108	SGWCKHMI_CDS_0108
SGWCKHMI_CDS_0109	73787	72648	-	GCA_008083745.1_43_141674-221498	-27034034.556096308	37036	42.0	0.523	3.21e-06	p177929 VI_00920	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0109	SGWCKHMI_CDS_0109
SGWCKHMI_CDS_0110	74942	73956	-	GCA_008083745.1_43_141674-221498	-226160.843623578	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0110	SGWCKHMI_CDS_0110
SGWCKHMI_CDS_0111	75115	74939	-	GCA_008083745.1_43_141674-221498	-5.771915676580448	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0111	SGWCKHMI_CDS_0111
SGWCKHMI_CDS_0112	75286	75194	-	GCA_008083745.1_43_141674-221498	-0.2765043889852555	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0112	SGWCKHMI_CDS_0112
SGWCKHMI_CDS_0113	77042	75261	-	GCA_008083745.1_43_141674-221498	-460649038679.87787	8572	145.0	0.389	1.217e-38	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0113	SGWCKHMI_CDS_0113
SGWCKHMI_CDS_0114	77257	77120	-	GCA_008083745.1_43_141674-221498	-4.005173776037417	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0114	SGWCKHMI_CDS_0114
SGWCKHMI_CDS_0115	77907	77377	-	GCA_008083745.1_43_141674-221498	-126191.72480397044	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG044437(gb|CAD43039) (huvZ) HuvZ protein [HuvA (VF1247) - Nutritional/Metabolic factor (VFC0272)] [Listonella anguillarum H775-3]	293.0	0.809	7.323999999999999e-94	Listonella anguillarum H775-3	huvZ	HuvZ protein	None	None	None	None	None	None	None	None	None	None	None	None	0115	SGWCKHMI_CDS_0115
SGWCKHMI_CDS_0116	78440	77937	-	GCA_008083745.1_43_141674-221498	-2928.7907299162894	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG044438(gb|CAD43040) (huvX) HuvX protein [HuvA (VF1247) - Nutritional/Metabolic factor (VFC0272)] [Listonella anguillarum H775-3]	275.0	0.814	1.1660000000000001e-87	Listonella anguillarum H775-3	huvX	HuvX protein	None	None	None	None	None	None	None	None	None	None	None	None	0116	SGWCKHMI_CDS_0116
SGWCKHMI_CDS_0117	79825	78464	-	GCA_008083745.1_43_141674-221498	-41146095.27507732	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0117	SGWCKHMI_CDS_0117
