gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
FGTTVPXB_CDS_0080	51512	51375	-	GCA_017426965.1_65_102-245094	-0.178008256152861	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0080	FGTTVPXB_CDS_0080
FGTTVPXB_CDS_0081	51516	53000	+	GCA_017426965.1_65_102-245094	-254307258.8199502	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG043577(gb|WP_000744635) (gbpA) N-acetylglucosamine-binding protein GbpA [GbpA (VF0619) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961]	1017.0	0.991	0.0	Vibrio cholerae O1 biovar El Tor str. N16961	gbpA	N-acetylglucosamine-binding protein GbpA	None	None	None	None	None	None	None	None	None	None	None	None	0081	FGTTVPXB_CDS_0081
FGTTVPXB_CDS_0082	53061	53195	+	GCA_017426965.1_65_102-245094	-0.1897419498379518	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	FGTTVPXB_CDS_0082
FGTTVPXB_CDS_0083	53328	54758	+	GCA_017426965.1_65_102-245094	-721034.6108307592	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	FGTTVPXB_CDS_0083
FGTTVPXB_CDS_0084	54682	56298	+	GCA_017426965.1_65_102-245094	-44924823.64924648	35827	62.0	0.355	3.42e-12	p242071 VI_04260	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	FGTTVPXB_CDS_0084
FGTTVPXB_CDS_0085	56412	56287	-	GCA_017426965.1_65_102-245094	-0.2580336236615874	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	FGTTVPXB_CDS_0085
FGTTVPXB_CDS_0086	57415	56486	-	GCA_017426965.1_65_102-245094	-160282.60766310053	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	FGTTVPXB_CDS_0086
FGTTVPXB_CDS_0087	59401	57416	-	GCA_017426965.1_65_102-245094	-10984685979603.59	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	FGTTVPXB_CDS_0087
FGTTVPXB_CDS_0088	59584	59471	-	GCA_017426965.1_65_102-245094	-10.62368190725808	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	FGTTVPXB_CDS_0088
FGTTVPXB_CDS_0089	59578	59742	+	GCA_017426965.1_65_102-245094	-19.32404727491588	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	FGTTVPXB_CDS_0089
FGTTVPXB_CDS_0090	59773	60333	+	GCA_017426965.1_65_102-245094	-1581.016908268307	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	FGTTVPXB_CDS_0090
FGTTVPXB_CDS_0091	60420	61682	+	GCA_017426965.1_65_102-245094	-38991549.86147344	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	FGTTVPXB_CDS_0091
FGTTVPXB_CDS_0092	61793	61999	+	GCA_017426965.1_65_102-245094	-18.437923946525103	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	FGTTVPXB_CDS_0092
FGTTVPXB_CDS_0093	61999	62100	+	GCA_017426965.1_65_102-245094	-1.77910420039621	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	FGTTVPXB_CDS_0093
FGTTVPXB_CDS_0094	63501	62080	-	GCA_017426965.1_65_102-245094	-1463349812.4255142	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	FGTTVPXB_CDS_0094
FGTTVPXB_CDS_0095	63917	63501	-	GCA_017426965.1_65_102-245094	-865.0483682644448	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	FGTTVPXB_CDS_0095
FGTTVPXB_CDS_0096	65218	63953	-	GCA_017426965.1_65_102-245094	-25098327.96988458	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	FGTTVPXB_CDS_0096
FGTTVPXB_CDS_0097	65763	65242	-	GCA_017426965.1_65_102-245094	-1908.8162115423893	1249	39.0	0.325	3.511e-06	NC_028770_p48	PHANOTATE	CDS	#838383	acetyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	FGTTVPXB_CDS_0097
FGTTVPXB_CDS_0098	65993	65856	-	GCA_017426965.1_65_102-245094	-1.2182965508770756	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	FGTTVPXB_CDS_0098
FGTTVPXB_CDS_0099	66079	65987	-	GCA_017426965.1_65_102-245094	-0.1640130646151667	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	FGTTVPXB_CDS_0099
FGTTVPXB_CDS_0100	66311	66105	-	GCA_017426965.1_65_102-245094	-0.6359397011811811	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	FGTTVPXB_CDS_0100
FGTTVPXB_CDS_0101	66793	66464	-	GCA_017426965.1_65_102-245094	-99.57934651882644	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	FGTTVPXB_CDS_0101
FGTTVPXB_CDS_0102	67601	66783	-	GCA_017426965.1_65_102-245094	-1165275.470063059	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0102	FGTTVPXB_CDS_0102
FGTTVPXB_CDS_0103	67811	69790	+	GCA_017426965.1_65_102-245094	-161263114234.76624	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0103	FGTTVPXB_CDS_0103
FGTTVPXB_CDS_0104	69921	70838	+	GCA_017426965.1_65_102-245094	-167539.82522657633	3736	40.0	0.266	9.065e-06	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0104	FGTTVPXB_CDS_0104
FGTTVPXB_CDS_0105	70840	71034	+	GCA_017426965.1_65_102-245094	-45.252147924288096	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0105	FGTTVPXB_CDS_0105
FGTTVPXB_CDS_0106	71048	71197	+	GCA_017426965.1_65_102-245094	-16.890230121017616	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0106	FGTTVPXB_CDS_0106
FGTTVPXB_CDS_0107	71351	71253	-	GCA_017426965.1_65_102-245094	-0.0712213295188033	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0107	FGTTVPXB_CDS_0107
FGTTVPXB_CDS_0108	71916	71338	-	GCA_017426965.1_65_102-245094	-26741.803176352056	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0108	FGTTVPXB_CDS_0108
FGTTVPXB_CDS_0109	72100	71984	-	GCA_017426965.1_65_102-245094	-0.9033639045341594	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0109	FGTTVPXB_CDS_0109
FGTTVPXB_CDS_0110	72112	72990	+	GCA_017426965.1_65_102-245094	-87877.92867734787	3736	73.0	0.21	5.085e-16	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0110	FGTTVPXB_CDS_0110
FGTTVPXB_CDS_0111	73184	74080	+	GCA_017426965.1_65_102-245094	-40603.96970426831	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0111	FGTTVPXB_CDS_0111
FGTTVPXB_CDS_0112	74987	74112	-	GCA_017426965.1_65_102-245094	-732.516475919855	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0112	FGTTVPXB_CDS_0112
FGTTVPXB_CDS_0113	75708	75136	-	GCA_017426965.1_65_102-245094	-2064.8848342762262	36734	89.0	0.434	8.546e-21	p22787 VI_12311	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0113	FGTTVPXB_CDS_0113
FGTTVPXB_CDS_0114	77165	75852	-	GCA_017426965.1_65_102-245094	-156707267.14900577	10948	71.0	0.2	6.358e-15	p38455 VI_07682	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0114	FGTTVPXB_CDS_0114
FGTTVPXB_CDS_0115	77307	77200	-	GCA_017426965.1_65_102-245094	-0.0741640307517074	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0115	FGTTVPXB_CDS_0115
FGTTVPXB_CDS_0116	77724	77320	-	GCA_017426965.1_65_102-245094	-196.49729461977657	30510	127.0	0.495	1.5720000000000002e-36	p350855 VI_02594	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0116	FGTTVPXB_CDS_0116
FGTTVPXB_CDS_0117	77784	77990	+	GCA_017426965.1_65_102-245094	-13.496734932538525	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0117	FGTTVPXB_CDS_0117
FGTTVPXB_CDS_0118	78000	78158	+	GCA_017426965.1_65_102-245094	-0.079837510231475	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0118	FGTTVPXB_CDS_0118
FGTTVPXB_CDS_0119	78163	78252	+	GCA_017426965.1_65_102-245094	-0.0884708289217217	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0119	FGTTVPXB_CDS_0119
FGTTVPXB_CDS_0120	78388	78477	+	GCA_017426965.1_65_102-245094	-0.2208792513197104	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0120	FGTTVPXB_CDS_0120
FGTTVPXB_CDS_0121	78602	79102	+	GCA_017426965.1_65_102-245094	-843.822025821464	174	124.0	0.485	1.691e-34	MH001459_p30	PHANOTATE	CDS	#ffdf59	dCMP deaminase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0121	FGTTVPXB_CDS_0121
FGTTVPXB_CDS_0122	79197	79301	+	GCA_017426965.1_65_102-245094	-1.7936332208471804	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0122	FGTTVPXB_CDS_0122
FGTTVPXB_CDS_0123	79442	79627	+	GCA_017426965.1_65_102-245094	-0.1676100852681456	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0123	FGTTVPXB_CDS_0123
FGTTVPXB_CDS_0124	79803	81287	+	GCA_017426965.1_65_102-245094	-71946765.86234628	21942	174.0	0.334	2.21e-49	p6905 VI_09232	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0124	FGTTVPXB_CDS_0124
FGTTVPXB_CDS_0125	81403	81591	+	GCA_017426965.1_65_102-245094	-3.617873785618007	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0125	FGTTVPXB_CDS_0125
FGTTVPXB_CDS_0126	81588	81812	+	GCA_017426965.1_65_102-245094	-28.35630764088004	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0126	FGTTVPXB_CDS_0126
FGTTVPXB_CDS_0127	82475	81861	-	GCA_017426965.1_65_102-245094	-455.5287729732432	16154	63.0	0.287	1.341e-13	p130762 VI_08611	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0127	FGTTVPXB_CDS_0127
FGTTVPXB_CDS_0128	82629	82390	-	GCA_017426965.1_65_102-245094	-0.1986217527131432	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0128	FGTTVPXB_CDS_0128
FGTTVPXB_CDS_0129	83062	82757	-	GCA_017426965.1_65_102-245094	-55.772178438492	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0129	FGTTVPXB_CDS_0129
FGTTVPXB_CDS_0130	84390	83071	-	GCA_017426965.1_65_102-245094	-3086121.695250629	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0130	FGTTVPXB_CDS_0130
FGTTVPXB_CDS_0131	84567	84472	-	GCA_017426965.1_65_102-245094	-4.431967951151243	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0131	FGTTVPXB_CDS_0131
FGTTVPXB_CDS_0132	84659	84564	-	GCA_017426965.1_65_102-245094	-0.0898570325630805	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0132	FGTTVPXB_CDS_0132
FGTTVPXB_CDS_0133	84675	85856	+	GCA_017426965.1_65_102-245094	-15642.317353077828	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0133	FGTTVPXB_CDS_0133
FGTTVPXB_CDS_0134	86879	85899	-	GCA_017426965.1_65_102-245094	-3508430.680945876	9661	74.0	0.308	1.066e-16	p268758 VI_06446	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0134	FGTTVPXB_CDS_0134
FGTTVPXB_CDS_0135	99432	87010	-	GCA_017426965.1_65_102-245094	-1.2505038319707817e+70	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0135	FGTTVPXB_CDS_0135
FGTTVPXB_CDS_0136	99582	99469	-	GCA_017426965.1_65_102-245094	-0.1062849903714165	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0136	FGTTVPXB_CDS_0136
FGTTVPXB_CDS_0137	100479	99694	-	GCA_017426965.1_65_102-245094	-838669.3727551424	5982	65.0	0.335	3.091e-15	p13655 VI_07483	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0137	FGTTVPXB_CDS_0137
FGTTVPXB_CDS_0138	101714	100638	-	GCA_017426965.1_65_102-245094	-1276799.533296235	10947	59.0	0.305	3.756e-11	p301238 VI_08079	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0138	FGTTVPXB_CDS_0138
FGTTVPXB_CDS_0139	102962	101718	-	GCA_017426965.1_65_102-245094	-12371651.031870428	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0139	FGTTVPXB_CDS_0139
FGTTVPXB_CDS_0140	103710	102967	-	GCA_017426965.1_65_102-245094	-214618.78534125647	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0140	FGTTVPXB_CDS_0140
FGTTVPXB_CDS_0141	104962	103703	-	GCA_017426965.1_65_102-245094	-2799584.667966577	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0141	FGTTVPXB_CDS_0141
FGTTVPXB_CDS_0142	105633	104950	-	GCA_017426965.1_65_102-245094	-15785.082086419625	293	184.0	0.462	2.374e-54	p21813 VI_04201	PHANOTATE	CDS	#ff59f5	ABC transporter	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0142	FGTTVPXB_CDS_0142
FGTTVPXB_CDS_0143	106313	105642	-	GCA_017426965.1_65_102-245094	-2549.653505825348	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0143	FGTTVPXB_CDS_0143
FGTTVPXB_CDS_0144	106639	106436	-	GCA_017426965.1_65_102-245094	-1.895676918505372	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0144	FGTTVPXB_CDS_0144
FGTTVPXB_CDS_0145	107549	106626	-	GCA_017426965.1_65_102-245094	-900640.2679644163	8735	60.0	0.273	5.358e-12	p227428 VI_10889	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0145	FGTTVPXB_CDS_0145
FGTTVPXB_CDS_0146	107728	107567	-	GCA_017426965.1_65_102-245094	-0.07768102316158	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0146	FGTTVPXB_CDS_0146
FGTTVPXB_CDS_0147	107841	109913	+	GCA_017426965.1_65_102-245094	-118903522584.52196	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0147	FGTTVPXB_CDS_0147
FGTTVPXB_CDS_0148	109855	110088	+	GCA_017426965.1_65_102-245094	-25.4406393965775	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0148	FGTTVPXB_CDS_0148
FGTTVPXB_CDS_0149	110173	110283	+	GCA_017426965.1_65_102-245094	-0.3785621136878937	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0149	FGTTVPXB_CDS_0149
FGTTVPXB_CDS_0150	110448	111686	+	GCA_017426965.1_65_102-245094	-439988.38565644505	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0150	FGTTVPXB_CDS_0150
FGTTVPXB_CDS_0151	111702	114089	+	GCA_017426965.1_65_102-245094	-4888321706.802373	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0151	FGTTVPXB_CDS_0151
FGTTVPXB_CDS_0152	114326	114186	-	GCA_017426965.1_65_102-245094	-0.1651544138522087	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0152	FGTTVPXB_CDS_0152
FGTTVPXB_CDS_0153	114584	114402	-	GCA_017426965.1_65_102-245094	-2.305789631634368	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0153	FGTTVPXB_CDS_0153
FGTTVPXB_CDS_0154	114623	115903	+	GCA_017426965.1_65_102-245094	-545141333.9725056	8572	111.0	0.81	4.372e-27	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0154	FGTTVPXB_CDS_0154
FGTTVPXB_CDS_0155	117813	115984	-	GCA_017426965.1_65_102-245094	-468699089.9622188	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG007281(gb|WP_000782166) (hap/vvp) hemagglutinin/proteinase HapA [HAP (VF0620) - Exoenzyme (VFC0251)] [Vibrio cholerae O395]	1233.0	0.961	0.0	Vibrio cholerae O395	hap/vvp	hemagglutinin/proteinase HapA	None	None	None	None	None	None	None	None	None	None	None	None	0155	FGTTVPXB_CDS_0155
FGTTVPXB_CDS_0156	117914	117810	-	GCA_017426965.1_65_102-245094	-0.0632837703407409	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0156	FGTTVPXB_CDS_0156
FGTTVPXB_CDS_0157	118082	117972	-	GCA_017426965.1_65_102-245094	-0.4475321615499163	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0157	FGTTVPXB_CDS_0157
FGTTVPXB_CDS_0158	118887	118234	-	GCA_017426965.1_65_102-245094	-80.81687630906139	15845	247.0	0.587	8.724e-77	p321767 VI_07097	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0158	FGTTVPXB_CDS_0158
