gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
CTPYSLQX_CDS_0079	63440	62379	-	GCA_000174235.1_4_679590-760459	-3462745.508313565	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0079	CTPYSLQX_CDS_0079
CTPYSLQX_CDS_0080	64600	63491	-	GCA_000174235.1_4_679590-760459	-1714191.4334210972	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0080	CTPYSLQX_CDS_0080
CTPYSLQX_CDS_0081	65677	64613	-	GCA_000174235.1_4_679590-760459	-1100922.322641985	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0081	CTPYSLQX_CDS_0081
CTPYSLQX_CDS_0082	66084	65689	-	GCA_000174235.1_4_679590-760459	-128.6238169855309	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0082	CTPYSLQX_CDS_0082
CTPYSLQX_CDS_0083	66264	66109	-	GCA_000174235.1_4_679590-760459	-2.960178368347374	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0083	CTPYSLQX_CDS_0083
CTPYSLQX_CDS_0084	66377	66282	-	GCA_000174235.1_4_679590-760459	-2.8366120376397204	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0084	CTPYSLQX_CDS_0084
CTPYSLQX_CDS_0085	66434	66580	+	GCA_000174235.1_4_679590-760459	-0.2838773230619381	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0085	CTPYSLQX_CDS_0085
CTPYSLQX_CDS_0086	67047	66958	-	GCA_000174235.1_4_679590-760459	-2.332618552587893	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0086	CTPYSLQX_CDS_0086
CTPYSLQX_CDS_0087	67285	66998	-	GCA_000174235.1_4_679590-760459	-96.97902537673237	216	66.0	0.49	9.492e-15	p381219 VI_06799	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0087	CTPYSLQX_CDS_0087
CTPYSLQX_CDS_0088	67398	67598	+	GCA_000174235.1_4_679590-760459	-1.4587487317573786	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0088	CTPYSLQX_CDS_0088
CTPYSLQX_CDS_0089	67708	68103	+	GCA_000174235.1_4_679590-760459	-511.7348913951122	370	93.0	0.404	1.73e-23	p248311 VI_09499	PHANOTATE	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0089	CTPYSLQX_CDS_0089
CTPYSLQX_CDS_0090	68094	68303	+	GCA_000174235.1_4_679590-760459	-0.7670955331558484	370	99.0	0.687	1.277e-25	p248311 VI_09499	PHANOTATE	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0090	CTPYSLQX_CDS_0090
CTPYSLQX_CDS_0091	68480	69307	+	GCA_000174235.1_4_679590-760459	-241465.5814415681	24564	464.0	1.0	1.373e-152	p435596 VI_11787	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0091	CTPYSLQX_CDS_0091
CTPYSLQX_CDS_0092	69294	69404	+	GCA_000174235.1_4_679590-760459	-0.091754481450644	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0092	CTPYSLQX_CDS_0092
CTPYSLQX_CDS_0093	69404	69511	+	GCA_000174235.1_4_679590-760459	-6.81680064745207	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0093	CTPYSLQX_CDS_0093
CTPYSLQX_CDS_0094	69611	70651	+	GCA_000174235.1_4_679590-760459	-21695654.71547864	12375	197.0	1.0	5.211e-62	p406701 VI_06565	PHANOTATE	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0094	CTPYSLQX_CDS_0094
CTPYSLQX_CDS_0095	70850	70686	-	GCA_000174235.1_4_679590-760459	-2.0084751415535247	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0095	CTPYSLQX_CDS_0095
CTPYSLQX_CDS_0096	72164	71052	-	GCA_000174235.1_4_679590-760459	-1204206.1172548323	31111	589.0	1.0	4.159e-192	p438368 VI_08393	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0096	CTPYSLQX_CDS_0096
CTPYSLQX_CDS_0097	72290	72183	-	GCA_000174235.1_4_679590-760459	-4.316892455753878	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0097	CTPYSLQX_CDS_0097
CTPYSLQX_CDS_0098	72277	72675	+	GCA_000174235.1_4_679590-760459	-1275.1544404489412	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0098	CTPYSLQX_CDS_0098
CTPYSLQX_CDS_0099	72720	73016	+	GCA_000174235.1_4_679590-760459	-56.189227908808334	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0099	CTPYSLQX_CDS_0099
CTPYSLQX_CDS_0100	73202	73597	+	GCA_000174235.1_4_679590-760459	-127.79044840684108	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0100	CTPYSLQX_CDS_0100
CTPYSLQX_CDS_0101	73515	74108	+	GCA_000174235.1_4_679590-760459	-1899.405191612644	8463	77.0	0.297	1.906e-17	p48850 VI_03932	PHANOTATE	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0101	CTPYSLQX_CDS_0101
CTPYSLQX_CDS_0102	76078	74213	-	GCA_000174235.1_4_679590-760459	-4347393598.09721	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0102	CTPYSLQX_CDS_0102
CTPYSLQX_CDS_0103	76243	76091	-	GCA_000174235.1_4_679590-760459	-0.3213153702209724	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0103	CTPYSLQX_CDS_0103
CTPYSLQX_CDS_0104	76322	76459	+	GCA_000174235.1_4_679590-760459	-1.9525082393574524	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0104	CTPYSLQX_CDS_0104
CTPYSLQX_CDS_0105	76456	76578	+	GCA_000174235.1_4_679590-760459	-2.009593527893757	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0105	CTPYSLQX_CDS_0105
CTPYSLQX_CDS_0106	77672	76596	-	GCA_000174235.1_4_679590-760459	-33711.241271504885	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0106	CTPYSLQX_CDS_0106
CTPYSLQX_CDS_0107	77937	77818	-	GCA_000174235.1_4_679590-760459	-2.2827485378060794	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0107	CTPYSLQX_CDS_0107
CTPYSLQX_CDS_0108	78917	77925	-	GCA_000174235.1_4_679590-760459	-316141.3623730782	3736	108.0	0.298	5.8070000000000005e-28	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0108	CTPYSLQX_CDS_0108
CTPYSLQX_CDS_0109	79125	80450	+	GCA_000174235.1_4_679590-760459	-244945011.83963537	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0109	CTPYSLQX_CDS_0109
CTPYSLQX_CDS_0110	80499	80597	+	GCA_000174235.1_4_679590-760459	-1.459737338947471	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0110	CTPYSLQX_CDS_0110
CTPYSLQX_CDS_0111	80870	80667	-	GCA_000174235.1_4_679590-760459	-194.9980989760217	35967	149.0	1.0	3.334e-46	p185337 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0111	CTPYSLQX_CDS_0111
